Transcript	Intron_No	Beg	End
GA24275-RC 	 4	12283448	12283514	1
GA24275-RC 	 5	12284668	12284735	1
GA24275-RC 	 6	12285772	12285827	1
GA24275-RC 	 7	12286042	12286099	1
GA24275-RC 	 8	12286369	12286433	1
GA24275-RC 	 9	12286688	12286765	1
GA24275-RC 	10	12287792	12287860	1
GA24277-RA 	 1	12377048	12377691	1
GA24277-RA 	 2	12377800	12378579	1
GA24277-RA 	 3	12378678	12378738	1
GA24277-RA 	 4	12379030	12379107	1
GA24277-RA 	 5	12379345	12379401	1
GA24277-RA 	 6	12379531	12379612	1
GA24277-RA 	 7	12379743	12379804	1
GA24277-RA 	 8	12379928	12379982	1
GA24277-RA 	 9	12380073	12380132	1
GA24277-RA 	10	12380257	12380437	1
GA24277-RA 	11	12380749	12380809	1
GA24278-RB 	 1	12494173	12521521	1
GA24278-RB 	 2	12523649	12539376	1
GA24278-RB 	 3	12539660	12539731	1
GA24278-RB 	 4	12539821	12539883	1
GA24278-RB 	 5	12540896	12540977	1
GA24280-RA 	 1	12560833	12560886	1
GA24280-RA 	 2	12561205	12561258	1
GA24282-RA 	 1	12626815	12636534	1
GA24282-RA 	 2	12636734	12640371	1
GA24282-RA 	 3	12640441	12647613	1
GA24282-RA 	 4	12647667	12648502	1
GA24282-RA 	 5	12648573	12649417	1
GA24282-RA 	 6	12649958	12650017	1
GA24282-RA 	 7	12650801	12650861	1
GA24283-RU 	 1	12687417	12687671	1
GA24283-RU 	 2	12688300	12688356	1
GA24283-RU 	 3	12688402	12688776	1
GA24283-RU 	 4	12688894	12688956	1
GA24283-RU 	 5	12689074	12689136	1
GA24283-RU 	 6	12689254	12689316	1
GA24283-RU 	 7	12689434	12689496	1
GA24283-RU 	 8	12689614	12689676	1
GA24283-RU 	 9	12689794	12689856	1
GA24283-RU 	10	12689974	12690036	1
GA24283-RU 	11	12690154	12690216	1
GA24283-RU 	12	12690334	12690396	1
GA24283-RU 	13	12690514	12690576	1
GA24283-RU 	14	12690694	12690755	1
GA24290-RB 	 1	12982943	12983000	1
GA24290-RB 	 2	12983257	12983326	1
GA24293-RA 	 1	13049717	13049780	1
GA24294-RA 	 1	13094642	13094702	1
GA24294-RA 	 2	13094816	13094882	1
GA24295-RA 	 1	13095415	13095470	1
GA24295-RA 	 2	13095596	13095652	1
GA24296-RA 	 1	13133168	13133237	1
GA24296-RA 	 2	13133362	13133423	1
GA24297-RA 	 1	13144340	13144590	1
GA24297-RA 	 2	13145314	13145387	1
GA24297-RA 	 3	13146246	13146305	1
GA24297-RA 	 4	13146797	13146890	1
GA24297-RA 	 5	13147020	13148469	1
GA24297-RA 	 6	13148642	13149382	1
GA24297-RA 	 7	13150318	13150376	1
GA24297-RA 	 8	13150543	13150610	1
GA24297-RA 	 9	13150691	13150767	1
GA24298-RA 	 1	13152510	13152578	1
GA24298-RA 	 2	13153079	13153139	1
GA24298-RA 	 3	13153468	13153521	1
GA24298-RA 	 4	13153888	13153947	1
GA24299-RA 	 1	13159481	13159544	1
GA24299-RA 	 2	13159704	13159779	1
GA24299-RA 	 3	13159954	13160013	1
GA24300-RA 	 1	13203874	13203932	1
GA24300-RA 	 2	13204079	13204139	1
GA24301-RA 	 1	13207481	13207545	1
GA24301-RA 	 2	13207590	13207651	1
GA24304-RB 	 1	13246710	13246772	1
GA24306-RE 	 1	13261046	13261106	1
GA24311-RA 	 1	13594654	13594702	1
GA24311-RA 	 2	13595013	13595073	1
GA24314-RD 	 1	13930070	13930137	2
GA24314-RD 	 2	13930448	13930666	2
GA24314-RD 	 3	13930968	13932077	2
GA24314-RD 	 4	13932183	13933866	2
GA24314-RD 	 5	13934683	13934904	2
GA24314-RD 	 6	13936193	13936503	2
GA24314-RD 	 7	13936691	13937157	2
GA24314-RD 	 8	13937295	13937359	2
GA24314-RD 	 9	13937547	13937826	2
GA24314-RD 	10	13939993	13940297	2
GA24314-RD 	11	13940517	13943362	2
GA24314-RD 	12	13943399	13943478	2
GA24314-RD 	13	13946539	13946601	2
GA24315-RA 	 1	13960006	13960066	2
GA24315-RA 	 2	13960139	13960213	2
GA24315-RA 	 3	13960313	13960380	2
GA24315-RA 	 4	13964281	13964364	2
GA24315-RA 	 5	13965163	13965227	2
GA24315-RA 	 6	13967983	13968053	2
GA24315-RA 	 7	13968175	13968233	2
GA24315-RA 	 8	13968428	13968488	2
GA24317-RB 	 1	14044598	14044654	2
GA24317-RB 	 2	14044819	14044875	2
GA24317-RB 	 3	14045007	14045064	2
GA24317-RB 	 4	14045289	14045350	2
GA24317-RB 	 5	14045506	14045557	2
GA24317-RB 	 6	14045664	14045719	2
GA24317-RB 	 7	14045874	14045960	2
GA24317-RB 	 8	14046133	14046189	2
GA24317-RB 	 9	14046491	14046543	2
GA24321-RA 	 1	14300372	14300443	1
GA24321-RA 	 2	14300975	14301042	1
GA24322-RA 	 1	14326564	14326738	1
GA24324-RA 	 1	14393761	14393827	1
GA24325-RA 	 1	14424610	14424684	1
GA24334-RA 	 1	 8902540	 8902635	1
GA24334-RA 	 2	 8902729	 8902840	1
GA24335-RB 	 1	 8776036	 8776097	1
GA24336-RA 	 1	 8717757	 8717818	1
GA24336-RA 	 2	 8718407	 8718553	1
GA24337-RA 	 1	 8658491	 8659178	1
GA24337-RA 	 2	 8659349	 8659418	1
GA24337-RA 	 3	 8660370	 8666312	1
GA24337-RA 	 4	 8666409	 8666490	1
GA24337-RA 	 5	 8666564	 8667478	1
GA24337-RA 	 6	 8667523	 8669293	1
GA24337-RA 	 7	 8669351	 8669469	1
GA24338-RB 	 1	 8517084	 8518027	1
GA24338-RB 	 2	 8518129	 8519363	1
GA24338-RB 	 3	 8519461	 8519570	1
GA24338-RB 	 4	 8519691	 8526669	1
GA24338-RB 	 5	 8526803	 8526873	1
GA24338-RB 	 6	 8526952	 8534762	1
GA24338-RB 	 7	 8534930	 8561729	1
GA24340-RB 	 1	 8512072	 8512149	1
GA24340-RB 	 2	 8512564	 8512634	1
GA24341-RA 	 1	 8480052	 8480851	1
GA24342-RA 	 1	 8455627	 8455693	1
GA24342-RA 	 2	 8455880	 8455942	1
GA24346-RA 	 1	 8320892	 8321483	1
GA24347-RA 	 1	 8315108	 8315166	1
GA24348-RA 	 1	 8287522	 8287582	1
GA24348-RA 	 2	 8287669	 8288255	1
GA24350-RA 	 1	 8267146	 8267205	1
GA24350-RA 	 2	 8267870	 8267932	1
GA24350-RA 	 3	 8268311	 8270866	1
GA24351-RB 	 1	 8248401	 8248463	1
GA24351-RB 	 2	 8249060	 8249136	1
GA24351-RB 	 3	 8249196	 8249267	1
GA24351-RB 	 4	 8249407	 8249494	1
GA24351-RB 	 5	 8249666	 8257283	1
GA24354-RA 	 1	 8137061	 8137111	1
GA24356-RAM	 1	 8031168	 8031469	1
GA24356-RAM	 2	 8031566	 8031723	1
GA24356-RAM	 3	 8031790	 8032114	1
GA24356-RAM	 4	 8032296	 8032365	1
GA24356-RAM	 5	 8032640	 8033545	1
GA24356-RAM	 6	 8033740	 8035428	1
GA24356-RAM	 7	 8035547	 8035601	1
GA24356-RAM	 8	 8035832	 8035896	1
GA24356-RAM	 9	 8036015	 8036084	1
GA24356-RAM	10	 8036260	 8036433	1
GA24356-RAM	11	 8036506	 8036906	1
GA24356-RAM	12	 8036952	 8037378	1
GA24356-RAM	13	 8037436	 8037753	1
GA24356-RAM	14	 8037929	 8037991	1
GA24356-RAM	15	 8039952	 8040019	1
GA24356-RAM	16	 8040246	 8040978	1
GA24356-RAM	17	 8040991	 8041077	1
GA24356-RAM	18	 8048565	 8048629	1
GA24356-RAM	19	 8048777	 8050672	1
GA24356-RAM	20	 8061021	 8061085	1
GA24356-RAM	21	 8061217	 8066242	1
GA24356-RAM	22	 8066465	 8067140	1
GA24356-RAM	23	 8067225	 8068272	1
GA24356-RAM	24	 8068409	 8068563	1
GA24356-RAM	25	 8069195	 8069448	1
GA24356-RAM	26	 8070368	 8070503	1
GA24356-RAM	27	 8070528	 8070611	1
GA24356-RAM	28	 8070981	 8071044	1
GA24356-RAM	29	 8071959	 8072020	1
GA24356-RAM	30	 8072301	 8081179	1
GA24356-RAM	31	 8081351	 8081452	1
GA24356-RAM	32	 8081543	 8081828	1
GA24356-RAM	33	 8081889	 8081977	1
GA24356-RAM	34	 8081996	 8082097	1
GA24356-RAM	35	 8082160	 8086838	1
GA24357-RA 	 1	 7983445	 7983500	1
GA24359-RB 	 1	 7979747	 7979799	1
GA24364-RA 	 1	 7712773	 7712829	1
GA24365-RA 	 1	 7694773	 7694834	1
GA24365-RA 	 2	 7695069	 7695129	1
GA24365-RA 	 3	 7695239	 7695298	1
GA24365-RA 	 4	 7696032	 7696091	1
GA24365-RA 	 5	 7696291	 7696350	1
GA24365-RA 	 6	 7699317	 7699688	1
GA24366-RG 	 1	 7567484	 7567552	1
GA24366-RG 	 2	 7567659	 7567747	1
GA24366-RG 	 3	 7569400	 7569463	1
GA24366-RG 	 4	 7569597	 7569660	1
GA24366-RG 	 5	 7570362	 7570436	1
GA24366-RG 	 6	 7571019	 7571093	1
GA24366-RG 	 7	 7571332	 7571399	1
GA24366-RG 	 8	 7571586	 7571653	1
GA24366-RG 	 9	 7571795	 7571852	1
GA24366-RG 	10	 7572023	 7572085	1
GA24366-RG 	11	 7572268	 7572324	1
GA24366-RG 	12	 7572627	 7572686	1
GA24366-RG 	13	 7573680	 7573734	1
GA24366-RG 	14	 7573928	 7573990	1
GA24366-RG 	15	 7574131	 7574184	1
GA24366-RG 	16	 7574397	 7574456	1
GA24366-RG 	17	 7574714	 7574776	1
GA24366-RG 	18	 7575146	 7575207	1
GA24366-RG 	19	 7575448	 7575513	1
GA24366-RG 	20	 7575629	 7575693	1
GA24366-RG 	21	 7575861	 7576711	1
GA24366-RG 	22	 7576787	 7576961	1
GA24366-RG 	23	 7577144	 7577199	1
GA24366-RG 	24	 7577306	 7577365	1
GA24366-RG 	25	 7578227	 7578291	1
GA24366-RG 	26	 7578853	 7578917	1
GA24366-RG 	27	 7579103	 7579171	1
GA24366-RG 	28	 7579308	 7579375	1
GA24366-RG 	29	 7579619	 7579673	1
GA24366-RG 	30	 7579980	 7581465	1
GA24366-RG 	31	 7582610	 7582768	1
GA24366-RG 	32	 7582862	 7584307	1
GA24366-RG 	33	 7584474	 7584531	1
GA24366-RG 	34	 7584703	 7584761	1
GA24366-RG 	35	 7584894	 7585001	1
GA24366-RG 	36	 7585124	 7585973	1
GA24368-RA 	 1	 7526035	 7526112	1
GA24368-RA 	 2	 7526230	 7526281	1
GA24368-RA 	 3	 7526469	 7526537	1
GA24368-RA 	 4	 7526746	 7526809	1
GA24369-RA 	 1	 7508309	 7508360	1
GA24373-RB 	 1	 7313730	 7313799	1
GA24373-RB 	 2	 7313911	 7313978	1
GA24373-RB 	 3	 7315972	 7316035	1
GA24373-RB 	 4	 7316230	 7316298	1
GA24373-RB 	 5	 7316477	 7316542	1
GA24373-RB 	 6	 7317135	 7317209	1
GA24373-RB 	 7	 7317662	 7318883	1
GA24373-RB 	 8	 7319022	 7319093	1
GA24373-RB 	 9	 7319404	 7319468	1
GA24373-RB 	10	 7319520	 7319594	1
GA24373-RB 	11	 7319745	 7319810	1
GA24373-RB 	12	 7319923	 7319978	1
GA24373-RB 	13	 7320166	 7320230	1
GA24373-RB 	14	 7321051	 7321113	1
GA24373-RB 	15	 7321199	 7321742	1
GA24373-RB 	16	 7322877	 7323185	1
GA24373-RB 	17	 7323360	 7323429	1
GA24373-RB 	18	 7323570	 7325492	1
GA24373-RB 	19	 7325551	 7325623	1
GA24373-RB 	20	 7325717	 7325787	1
GA24373-RB 	21	 7326605	 7328008	1
GA24374-RB 	 1	 7295751	 7296668	1
GA24374-RB 	 2	 7296761	 7296815	1
GA24374-RB 	 3	 7296917	 7297042	1
GA24375-RAJ	 1	 7257240	 7257315	1
GA24375-RAJ	 2	 7257549	 7257609	1
GA24375-RAJ	 3	 7257817	 7257886	1
GA24375-RAJ	 4	 7258002	 7258061	1
GA24375-RAJ	 5	 7258396	 7263023	1
GA24375-RAJ	 6	 7267137	 7267493	1
GA24375-RAJ	 7	 7267673	 7267737	1
GA24375-RAJ	 8	 7267791	 7269092	1
GA24375-RAJ	 9	 7269214	 7269276	1
GA24375-RAJ	10	 7269431	 7269917	1
GA24375-RAJ	11	 7269951	 7270162	1
GA24375-RAJ	12	 7270236	 7270341	1
GA24375-RAJ	13	 7270482	 7270672	1
GA24375-RAJ	14	 7270772	 7270917	1
GA24375-RAJ	15	 7271281	 7276132	1
GA24375-RAJ	16	 7276202	 7277254	1
GA24375-RAJ	17	 7277498	 7280229	1
GA24376-RA 	 1	 7239371	 7239423	1
GA24376-RA 	 2	 7239709	 7239768	1
GA24376-RA 	 3	 7239944	 7240001	1
GA24376-RA 	 4	 7240257	 7240862	1
GA24376-RA 	 5	 7241021	 7241085	1
GA24376-RA 	 6	 7241496	 7241550	1
GA24376-RA 	 7	 7241694	 7241822	1
GA24376-RA 	 8	 7242091	 7242151	1
GA24376-RA 	 9	 7243532	 7243597	1
GA24376-RA 	10	 7244078	 7246115	1
GA24381-RA 	 1	 7071504	 7071571	1
GA24381-RA 	 2	 7072223	 7072292	1
GA24381-RA 	 3	 7073324	 7090748	1
GA24382-RA 	 1	 7002722	 7002788	1
GA24382-RA 	 2	 7003578	 7039571	1
GA24382-RA 	 3	 7039648	 7039729	1
GA24382-RA 	 4	 7039872	 7039949	1
GA24382-RA 	 5	 7040169	 7040234	1
GA24382-RA 	 6	 7040360	 7041761	1
GA24382-RA 	 7	 7041955	 7042032	1
GA24382-RA 	 8	 7042357	 7042420	1
GA24382-RA 	 9	 7042555	 7046154	1
GA24382-RA 	10	 7046403	 7046480	1
GA24382-RA 	11	 7046704	 7061256	1
GA24384-RA 	 1	 6973296	 6973353	1
GA24384-RA 	 2	 6973504	 6973560	1
GA24384-RA 	 3	 6973687	 6973749	1
GA24384-RA 	 4	 6973895	 6973957	1
GA24386-RB 	 1	 6924543	 6924639	1
GA24386-RB 	 2	 6924714	 6925702	1
GA24387-RN 	 1	 6887241	 6887307	1
GA24387-RN 	 2	 6887405	 6887476	1
GA24387-RN 	 3	 6887520	 6887643	1
GA24387-RN 	 4	 6887729	 6887831	1
GA24387-RN 	 5	 6887903	 6888481	1
GA24387-RN 	 6	 6888938	 6889322	1
GA24387-RN 	 7	 6889416	 6890842	1
GA24387-RN 	 8	 6891037	 6892256	1
GA24387-RN 	 9	 6892302	 6892883	1
GA24387-RN 	10	 6893072	 6893166	1
GA24387-RN 	11	 6893278	 6893349	1
GA24387-RN 	12	 6893476	 6893541	1
GA24387-RN 	13	 6893718	 6893785	1
GA24387-RN 	14	 6894004	 6894059	1
GA24387-RN 	15	 6894246	 6894334	1
GA24388-RC 	 1	 6862337	 6862406	1
GA24388-RC 	 2	 6862724	 6862805	1
GA24389-RB 	 1	 6853641	 6853716	1
GA24390-RA 	 1	 6805421	 6805495	1
GA24390-RA 	 2	 6805825	 6805893	1
GA24390-RA 	 3	 6806028	 6806089	1
GA24390-RA 	 4	 6807123	 6807808	1
GA24390-RA 	 5	 6808281	 6808349	1
GA24390-RA 	 6	 6809371	 6809429	1
GA24390-RA 	 7	 6809761	 6809817	1
GA24395-RA 	 1	 6516417	 6516479	1
GA24395-RA 	 2	 6516680	 6516741	1
GA24395-RA 	 3	 6517084	 6517177	1
GA24395-RA 	 4	 6517310	 6517373	1
GA24395-RA 	 5	 6517472	 6517545	1
GA24396-RA 	 1	 6512981	 6513042	1
GA24400-RD 	 1	 6486063	 6486134	1
GA24400-RD 	 2	 6486254	 6486326	1
GA24400-RD 	 3	 6486477	 6491513	1
GA24400-RD 	 4	 6491638	 6492585	1
GA24400-RD 	 5	 6492630	 6496133	1
GA24400-RD 	 6	 6496248	 6496892	1
GA24400-RD 	 7	 6497056	 6497134	1
GA24400-RD 	 8	 6497263	 6497326	1
GA24400-RD 	 9	 6497442	 6497538	1
GA24400-RD 	10	 6497708	 6497788	1
GA24400-RD 	11	 6497902	 6499102	1
GA24400-RD 	12	 6499288	 6499352	1
GA24400-RD 	13	 6499635	 6499702	1
GA24400-RD 	14	 6499924	 6499984	1
GA24400-RD 	15	 6500201	 6500401	1
GA24402-RA 	 1	 6453932	 6453994	1
GA24402-RA 	 2	 6455565	 6455773	1
GA24402-RA 	 3	 6456736	 6456803	1
GA24403-RB 	 1	 6406131	 6406370	1
GA24403-RB 	 2	 6406641	 6406698	1
GA24404-RA 	 1	 6334585	 6335343	1
GA24404-RA 	 2	 6335458	 6335525	1
GA24404-RA 	 3	 6335703	 6336589	1
GA24404-RA 	 4	 6336699	 6337106	1
GA24404-RA 	 5	 6337209	 6346677	1
GA24404-RA 	 6	 6347316	 6364282	1
GA24409-RC 	 1	 6198020	 6198077	1
GA24409-RC 	 2	 6200445	 6200611	1
GA24409-RC 	 3	 6201465	 6201925	1
GA24409-RC 	 4	 6202336	 6202583	1
GA24409-RC 	 5	 6202716	 6202870	1
GA24409-RC 	 6	 6203239	 6203318	1
GA24409-RC 	 7	 6203711	 6205790	1
GA24411-RA 	 1	 5999460	 5999522	1
GA24411-RA 	 2	 5999742	 5999793	1
GA24412-RA 	 1	 5936867	 5936939	1
GA24412-RA 	 2	 5937322	 5937382	1
GA24413-RD 	 1	 5832069	 5832120	1
GA24413-RD 	 2	 5832256	 5915104	1
GA24414-RB 	 1	 5813746	 5813807	1
GA24414-RB 	 2	 5814133	 5814190	1
GA24414-RB 	 3	 5815193	 5815256	1
GA24414-RB 	 4	 5815533	 5815599	1
GA24414-RB 	 5	 5815806	 5815865	1
GA24414-RB 	 6	 5816023	 5816077	1
GA24414-RB 	 7	 5816200	 5816264	1
GA24414-RB 	 8	 5816820	 5816959	1
GA24414-RB 	 9	 5817011	 5817066	1
GA24414-RB 	10	 5817617	 5817689	1
GA24414-RB 	11	 5818027	 5818106	1
GA24414-RB 	12	 5818331	 5818925	1
GA24416-RB 	 1	 5717134	 5717199	1
GA24416-RB 	 2	 5717497	 5717560	1
GA24416-RB 	 3	 5717702	 5717762	1
GA24416-RB 	 4	 5718179	 5726685	1
GA24416-RB 	 5	 5726841	 5726924	1
GA24416-RB 	 6	 5727083	 5727146	1
GA24416-RB 	 7	 5727316	 5727394	1
GA24416-RB 	 8	 5727633	 5727719	1
GA24416-RB 	 9	 5727848	 5732620	1
GA24421-RB 	 1	 5535893	 5535944	1
GA24424-RA 	 1	 5303935	 5303997	1
GA24424-RA 	 2	 5304505	 5304567	1
GA24426-RA 	 1	 5284621	 5284696	1
GA24426-RA 	 2	 5285703	 5285765	1
GA24426-RA 	 3	 5285879	 5285943	1
GA24426-RA 	 4	 5286280	 5286346	1
GA24426-RA 	 5	 5286478	 5286529	1
GA24426-RA 	 6	 5286695	 5286773	1
GA24426-RA 	 7	 5286962	 5287039	1
GA24426-RA 	 8	 5287169	 5287237	1
GA24426-RA 	 9	 5287386	 5287447	1
GA24427-RB 	 1	 5181859	 5181914	1
GA24427-RB 	 2	 5182042	 5182121	1
GA24428-RB 	 1	 5140052	 5142643	1
GA24431-RA 	 1	 5041271	 5041327	1
GA24431-RA 	 2	 5041741	 5041816	1
GA24431-RA 	 3	 5042155	 5042217	1
GA24431-RA 	 4	 5042349	 5042406	1
GA24431-RA 	 5	 5042637	 5042691	1
GA24432-RA 	 1	 4992178	 4992239	1
GA24434-RA 	 1	 4979650	 4979710	1
GA24434-RA 	 2	 4979935	 4979988	1
GA24434-RA 	 3	 4980115	 4980176	1
GA24435-RD 	 1	 4883580	 4884858	1
GA24435-RD 	 2	 4885152	 4885225	1
GA24435-RD 	 3	 4885374	 4885465	1
GA24435-RD 	 4	 4885748	 4885940	1
GA24435-RD 	 5	 4886122	 4886204	1
GA24435-RD 	 6	 4886287	 4896294	1
GA24435-RD 	 7	 4896364	 4897833	1
GA24435-RD 	 8	 4897908	 4904311	1
GA24435-RD 	 9	 4904368	 4904438	1
GA24435-RD 	10	 4904657	 4908484	1
GA24436-RT 	 1	 4862024	 4862081	1
GA24436-RT 	 2	 4862368	 4863351	1
GA24436-RT 	 3	 4863547	 4864613	1
GA24436-RT 	 4	 4864722	 4865263	1
GA24436-RT 	 5	 4865336	 4865576	1
GA24436-RT 	 6	 4865652	 4865887	1
GA24436-RT 	 7	 4866087	 4866144	1
GA24436-RT 	 8	 4866382	 4866449	1
GA24436-RT 	 9	 4868166	 4868374	1
GA24436-RT 	10	 4868522	 4868836	1
GA24436-RT 	11	 4868939	 4868992	1
GA24436-RT 	12	 4869354	 4869421	1
GA24436-RT 	13	 4869555	 4869621	1
GA24436-RT 	14	 4869787	 4869974	1
GA24436-RT 	15	 4870038	 4870374	1
GA24436-RT 	16	 4870621	 4870856	1
GA24436-RT 	17	 4870980	 4871841	1
GA24436-RT 	18	 4871995	 4872925	1
GA24436-RT 	19	 4873027	 4873096	1
GA24436-RT 	20	 4873348	 4873401	1
GA24436-RT 	21	 4873538	 4873596	1
GA24436-RT 	22	 4873686	 4873745	1
GA24436-RT 	23	 4874058	 4877280	1
GA24437-RB 	 1	 4831516	 4831786	1
GA24438-RA 	 1	 4799851	 4799911	1
GA24439-RB 	 1	 4772881	 4772954	1
GA24439-RB 	 2	 4773119	 4773307	1
GA24443-RC 	 1	 4486668	 4486729	1
GA24443-RC 	 2	 4487084	 4491030	1
GA24443-RC 	 3	 4491210	 4491475	1
GA24444-RA 	 1	 4479905	 4479958	1
GA24446-RA 	 1	 4452542	 4452597	1
GA24447-RB 	 1	 4422734	 4422794	1
GA24447-RB 	 2	 4422906	 4422972	1
GA24447-RB 	 3	 4423206	 4423272	1
GA24447-RB 	 4	 4423390	 4423451	1
GA24448-RA 	 1	 4420305	 4420362	1
GA24448-RA 	 2	 4420779	 4420834	1
GA24448-RA 	 3	 4420949	 4421009	1
GA24449-RA 	 1	 4418830	 4418900	1
GA24451-RA 	 1	 4283619	 4283707	1
GA24451-RA 	 2	 4283869	 4283934	1
GA24451-RA 	 3	 4284866	 4284933	1
GA24451-RA 	 4	 4285047	 4285480	1
GA24451-RA 	 5	 4285817	 4285883	1
GA24451-RA 	 6	 4286015	 4286103	1
GA24451-RA 	 7	 4286269	 4286331	1
GA24451-RA 	 8	 4286520	 4286593	1
GA24451-RA 	 9	 4286711	 4286769	1
GA24451-RA 	10	 4286918	 4286979	1
GA24453-RA 	 1	 4025809	 4025874	1
GA24454-RB 	 1	 3986927	 3986990	1
GA24454-RB 	 2	 3988691	 3988751	1
GA24454-RB 	 3	 3988873	 3988932	1
GA24458-RA 	 1	 3972408	 3972464	1
GA24458-RA 	 2	 3973265	 3973513	1
GA24459-RB 	 1	 3943381	 3943445	1
GA24459-RB 	 2	 3943661	 3943723	1
GA24461-RB 	 1	 3900148	 3900218	1
GA24461-RB 	 2	 3901500	 3901585	1
GA24461-RB 	 3	 3901770	 3901833	1
GA24463-RA 	 1	 3880607	 3880678	1
GA24463-RA 	 2	 3880821	 3880883	1
GA24464-RA 	 1	 3817622	 3818638	1
GA24464-RA 	 2	 3818836	 3818900	1
GA24466-RA 	 1	 3802828	 3802886	1
GA24468-RA 	 1	 3767522	 3767584	1
GA24468-RA 	 2	 3767761	 3767817	1
GA24470-RA 	 1	 3722149	 3722579	1
GA24470-RA 	 2	 3722689	 3722777	1
GA24470-RA 	 3	 3722931	 3722997	1
GA24470-RA 	 4	 3723162	 3723249	1
GA24470-RA 	 5	 3723587	 3724691	1
GA24470-RA 	 6	 3724921	 3725528	1
GA24470-RA 	 7	 3725886	 3726453	1
GA24470-RA 	 8	 3726587	 3726645	1
GA24470-RA 	 9	 3726784	 3727105	1
GA24470-RA 	10	 3727214	 3728470	1
GA24470-RA 	11	 3728540	 3730168	1
GA24470-RA 	12	 3730221	 3730706	1
GA24470-RA 	13	 3730795	 3739638	1
GA24471-RB 	 1	 3684779	 3684844	1
GA24472-RA 	 1	 3638575	 3638637	1
GA24474-RB 	 1	 3580015	 3580078	1
GA24474-RB 	 2	 3580282	 3580341	1
GA24474-RB 	 3	 3580560	 3580626	1
GA24474-RB 	 4	 3582807	 3582866	1
GA24474-RB 	 5	 3583088	 3583660	1
GA24474-RB 	 6	 3583929	 3597754	1
GA24476-RC 	 1	 3477427	 3477496	1
GA24476-RC 	 2	 3478657	 3478757	1
GA24476-RC 	 3	 3478923	 3479079	1
GA24476-RC 	 4	 3479335	 3479868	1
GA24476-RC 	 5	 3480039	 3480108	1
GA24476-RC 	 6	 3480362	 3480428	1
GA24476-RC 	 7	 3480706	 3480772	1
GA24476-RC 	 8	 3481387	 3481444	1
GA24476-RC 	 9	 3481701	 3481766	1
GA24476-RC 	10	 3482103	 3488446	1
GA24478-RB 	 1	 3430323	 3430389	1
GA24481-RA 	 1	 3355499	 3355764	1
GA24481-RA 	 2	 3356199	 3356322	1
GA24482-RA 	 1	 3339726	 3339788	1
GA24483-RA 	 1	 3337925	 3337987	1
GA24484-RA 	 1	 3287114	 3287174	1
GA24484-RA 	 2	 3287461	 3287509	1
GA24484-RA 	 3	 3288413	 3288471	1
GA24486-RB 	 1	 3085080	 3085140	1
GA24486-RB 	 2	 3085505	 3085554	1
GA24486-RB 	 3	 3086076	 3086132	1
GA24486-RB 	 4	 3086305	 3086357	1
GA24487-RB 	 1	 3082346	 3082406	1
GA24487-RB 	 2	 3082771	 3082820	1
GA24487-RB 	 3	 3083342	 3083399	1
GA24487-RB 	 4	 3083572	 3083624	1
GA24488-RB 	 1	 3079606	 3079669	1
GA24488-RB 	 2	 3080034	 3080082	1
GA24488-RB 	 3	 3080604	 3080661	1
GA24488-RB 	 4	 3080834	 3080886	1
GA24489-RA 	 1	 3076475	 3076537	1
GA24489-RA 	 2	 3076902	 3076956	1
GA24489-RA 	 3	 3077478	 3077536	1
GA24489-RA 	 4	 3077709	 3077759	1
GA24490-RB 	 1	 3032627	 3032691	1
GA24492-RB 	 1	 2990837	 2990895	1
GA24492-RB 	 2	 2991624	 2991697	1
GA24492-RB 	 3	 2992080	 2992133	1
GA24492-RB 	 4	 2992211	 2992270	1
GA24492-RB 	 5	 2992404	 2994893	1
GA24492-RB 	 6	 2995021	 2996519	1
GA24495-RB 	 1	 2960189	 2960256	1
GA24495-RB 	 2	 2960452	 2960514	1
GA24495-RB 	 3	 2960642	 2960703	1
GA24495-RB 	 4	 2960810	 2960879	1
GA24495-RB 	 5	 2961516	 2963445	1
GA24495-RB 	 6	 2964020	 2964095	1
GA24495-RB 	 7	 2966624	 2966687	1
GA24495-RB 	 8	 2967171	 2967227	1
GA24496-RA 	 1	 2959518	 2959592	1
GA24498-RA 	 1	 2877438	 2877503	1
GA24498-RA 	 2	 2877654	 2877721	1
GA24498-RA 	 3	 2878320	 2878391	1
GA24499-RA 	 1	 2859904	 2863777	1
GA24499-RA 	 2	 2864021	 2868035	1
GA24499-RA 	 3	 2868211	 2868293	1
GA24501-RA 	 1	 2826698	 2826768	1
GA24501-RA 	 2	 2826891	 2826957	1
GA24501-RA 	 3	 2827130	 2827193	1
GA24501-RA 	 4	 2827656	 2827714	1
GA24501-RA 	 5	 2828104	 2828162	1
GA24502-RA 	 1	 2823402	 2823457	1
GA24502-RA 	 2	 2823624	 2823707	1
GA24502-RA 	 3	 2823966	 2824024	1
GA24502-RA 	 4	 2824238	 2824296	1
GA24502-RA 	 5	 2824689	 2824755	1
GA24503-RA 	 1	 2758020	 2758075	1
GA24503-RA 	 2	 2758533	 2758594	1
GA24504-RA 	 1	 2744942	 2745014	1
GA24505-RB 	 1	 2580096	 2580159	1
GA24507-RA 	 1	 2520124	 2520411	1
GA24507-RA 	 2	 2520566	 2520647	1
GA24507-RA 	 3	 2520734	 2520815	1
GA24510-RC 	 1	 2344422	 2344499	1
GA24510-RC 	 2	 2344684	 2346517	1
