Gene_Name	Beg	End	Region	Nuc	Mean_Cov
Region_1530	  12036098	  12038635	11	      2538	    2.450
Region_1531	  12043493	  12044880	11	      1388	    0.818
Region_1532	  12046436	  12049990	11	      3555	    1.487
Region_1533	  12055735	  12056468	11	       734	    0.000
Region_1534	  12060170	  12060385	11	       216	    1.000
Region_1535	  12061067	  12062418	11	      1352	    1.285
Region_1536	  12062863	  12062970	11	       108	    2.111
Region_1537	  12063872	  12065433	11	      1562	    1.803
Region_1538	  12068367	  12069795	11	      1429	    0.000
Region_1539	  12070600	  12072210	11	      1611	    0.384
Region_1540	  12072604	  12072882	11	       279	    0.000
Region_1541	  12073813	  12077758	11	      3946	    0.976
Region_1542	  12078017	  12078104	11	        88	    0.000
Region_1543	  12078860	  12082777	11	      3918	    0.478
Region_1544	  12086962	  12124243	11	     37282	    0.183
Region_1545	  12140068	  12146968	11	      6901	    0.210
Region_1546	  12147932	  12149271	11	      1340	    1.746
Region_1547	  12150948	  12155796	11	      4849	    0.488
Region_1548	  12157014	  12159439	11	      2426	    0.820
Region_1549	  12160865	  12161184	11	       320	    0.000
Region_1550	  12162353	  12166951	11	      4599	    0.159
Region_1551	  12180731	  12222222	11	     41492	    0.176
Region_1552	  12222802	  12223112	11	       311	    0.000
Region_1553	  12225790	  12226521	11	       732	    0.520
Region_1554	  12229465	  12230736	11	      1272	    0.000
Region_1555	  12234075	  12240936	11	      6862	    0.352
Region_1556	  12282664	  12307462	11	     24799	    0.155
Region_1557	  12334096	  12360631	11	     26536	    0.147
Region_1558	  12362669	  12367151	11	      4483	    0.322
Region_1559	  12370481	  12370794	11	       314	    0.197
Region_1560	  12371409	  12371882	11	       474	    1.314
Region_1561	  12374460	  12379009	11	      4550	    0.348
Region_1562	  12399779	  12401462	11	      1684	    0.004
Region_1563	  12402048	  12403194	11	      1147	    1.882
Region_1564	  12407358	  12410319	11	      2962	    0.000
Region_1565	  12412395	  12412643	11	       249	    0.000
Region_1566	  12413118	  12414187	11	      1070	    0.000
Region_1567	  12421314	  12425838	11	      4525	    0.058
Region_1568	  12432655	  12433366	11	       712	    0.000
Region_1569	  12435099	  12436028	11	       930	    0.112
Region_1570	  12444973	  12453039	11	      8067	    0.538
Region_1571	  12460454	  12460673	11	       220	    0.000
Region_1572	  12461782	  12467769	11	      5988	    0.276
Region_1573	  12470251	  12470875	11	       625	    0.000
Region_1574	  12473913	  12474464	11	       552	    0.000
Region_1575	  12475805	  12483803	11	      7999	    0.787
Region_1576	  12491077	  12493722	11	      2646	    0.576
Region_1577	  12505518	  12527195	11	     21678	    0.134
Region_1578	  12534019	  12542832	11	      8814	    0.094
Region_1579	  12543135	  12543197	11	        63	    0.000
Region_1580	  12546085	  12550000	11	      3916	    0.609
Region_1581	  12551586	  12551908	11	       323	    0.056
Region_1582	  12553137	  12553570	11	       434	    0.836
Region_1583	  12554617	  12555312	11	       696	    0.000
Region_1584	  12556189	  12556944	11	       756	    0.000
Region_1585	  12558633	  12559792	11	      1160	    0.000
Region_1586	  12560843	  12561006	11	       164	    0.835
Region_1587	  12562629	  12562874	11	       246	    0.000
Region_1588	  12566323	  12567056	11	       734	    0.000
Region_1589	  12568818	  12568996	11	       179	    0.000
Region_1590	  12571103	  12573317	11	      2215	    0.000
Region_1591	  12574425	  12574878	11	       454	    0.000
Region_1592	  12577649	  12578054	11	       406	    0.000
Region_1593	  12580872	  12581890	11	      1019	    0.000
Region_1594	  12584482	  12585394	11	       913	    0.000
Region_1595	  12588632	  12588907	11	       276	    0.000
Region_1596	  12591126	  12591766	11	       641	    1.587
Region_1597	  12592229	  12592391	11	       163	    3.000
Region_1598	  12594465	  12594825	11	       361	    0.000
Region_1599	  12598206	  12599555	11	      1350	    0.000
Region_1600	  12606233	  12606790	11	       558	    0.412
Region_1601	  12607794	  12609684	11	      1891	    0.000
Region_1602	  12611852	  12612175	11	       324	    0.000
Region_1603	  12612641	  12613055	11	       415	    0.000
Region_1604	  12615665	  12618042	11	      2378	    0.000
Region_1605	  12620213	  12630739	11	     10527	    0.108
Region_1606	  12662706	  12665288	11	      2583	    0.458
Region_1607	  12666457	  12671579	11	      5123	    0.623
Region_1608	  12672513	  12677663	11	      5151	    0.636
Region_1609	  12678587	  12680417	11	      1831	    0.153
Region_1610	  12683213	  12684067	11	       855	    0.248
Region_1611	  12684740	  12684876	11	       137	    0.000
Region_1612	  12689407	  12691806	11	      2400	    0.071
Region_1613	  12692225	  12693466	11	      1242	    0.015
Region_1614	  12697031	  12699269	11	      2239	    0.000
Region_1615	  12700177	  12701284	11	      1108	    0.000
Region_1616	  12702253	  12712029	11	      9777	    0.147
Region_1617	  12715948	  12718019	11	      2072	    0.031
Region_1618	  12723275	  12726305	11	      3031	    0.296
Region_1619	  12726965	  12729853	11	      2889	    0.006
Region_1620	  12730394	  12733085	11	      2692	    0.000
Region_1621	  12733578	  12735575	11	      1998	    0.092
Region_1622	  12736932	  12737824	11	       893	    1.003
Region_1623	  12738101	  12739731	11	      1631	    0.070
Region_1624	  12740272	  12740779	11	       508	    0.384
Region_1625	  12741149	  12741928	11	       780	    0.023
Region_1626	  12743038	  12745603	11	      2566	    0.116
Region_1627	  12745802	  12753941	11	      8140	    1.209
Region_1628	  12754432	  12756413	11	      1982	    0.000
Region_1629	  12757440	  12757680	11	       241	    0.000
Region_1630	  12758182	  12762992	11	      4811	    0.989
Region_1631	  12763483	  12765430	11	      1948	    0.214
Region_1632	  12766457	  12766697	11	       241	    0.000
Region_1633	  12767199	  12768422	11	      1224	    0.003
Region_1634	  12769007	  12773674	11	      4668	    0.080
Region_1635	  12779033	  12816293	11	     37261	    0.080
Region_1636	  12816909	  12826487	11	      9579	    0.081
Region_1637	  12826920	  12836692	11	      9773	    0.197
Region_1638	  12837113	  12854534	11	     17422	    0.028
Region_1639	  12890845	  12931512	11	     40668	    0.001
Region_1640	  12944489	  12970943	11	     26455	    0.357
Region_1641	  12971916	  12972569	11	       654	    0.035
Region_1642	  12974087	  12976782	11	      2696	    1.404
Region_1643	  12984404	  12984855	11	       452	    0.033
Region_1644	  12985980	  12986512	11	       533	    0.000
Region_1645	  12990081	  12993027	11	      2947	    0.160
Region_1646	  12994750	  12995073	11	       324	    0.000
Region_1647	  12996808	  13005102	11	      8295	    0.231
Region_1648	  13015996	  13052304	11	     36309	    0.168
Region_1649	  13052962	  13060659	11	      7698	    0.017
Region_1650	  13061162	  13066235	11	      5074	    0.003
Region_1651	  13067961	  13080847	11	     12887	    0.010
Region_1652	  13084782	  13096482	11	     11701	    0.076
Region_1653	  13097577	  13097922	11	       346	    0.965
Region_1654	  13110099	  13111098	11	      1000	    0.405
Region_1655	  13111440	  13111615	11	       176	    0.000
Region_1656	  13113258	  13114071	11	       814	    0.000
Region_1657	  13114554	  13115632	11	      1079	    0.191
Region_1658	  13120430	  13121405	11	       976	    0.000
Region_1659	  13121956	  13122300	11	       345	    0.000
Region_1660	  13122895	  13123748	11	       854	    0.000
Region_1661	  13124353	  13124884	11	       532	    1.402
Region_1662	  13125470	  13125575	11	       106	    0.000
Region_1663	  13126523	  13126869	11	       347	    1.236
Region_1664	  13144272	  13145236	11	       965	    1.128
Region_1665	  13146070	  13146334	11	       265	    1.000
Region_1666	  13148696	  13151296	11	      2601	    0.721
Region_1667	  13152689	  13153802	11	      1114	    0.000
Region_1668	  13161214	  13162789	11	      1576	    0.003
Region_1669	  13164345	  13233795	11	     69451	    0.017
Region_1670	  13249652	  13250401	11	       750	    0.520
Region_1671	  13251334	  13254279	11	      2946	    0.000
Region_1672	  13255521	  13255784	11	       264	    0.886
Region_1673	  13256597	  13256921	11	       325	    0.465
Region_1674	  13257811	  13258229	11	       419	    0.305
Region_1675	  13260650	  13261305	11	       656	    0.000
Region_1676	  13266268	  13274761	11	      8494	    0.200
Region_1677	  13277328	  13277764	12	       437	    0.043
Region_1678	  13278306	  13278416	12	       111	    0.685
Region_1679	  13279127	  13279226	12	       100	    1.000
Region_1680	  13280123	  13292823	12	     12701	    0.075
Region_1681	  13294246	  13294535	12	       290	    0.000
Region_1682	  13295220	  13295377	12	       158	    0.000
Region_1683	  13296771	  13296962	12	       192	    0.000
Region_1684	  13298032	  13305865	12	      7834	    0.327
Region_1685	  13307576	  13313035	12	      5460	    0.004
Region_1686	  13317468	  13323859	12	      6392	    0.009
Region_1687	  13326987	  13327298	12	       312	    0.936
Region_1688	  13330728	  13331002	12	       275	    0.018
Region_1689	  13333216	  13333353	12	       138	    0.000
Region_1690	  13334263	  13335190	12	       928	    0.163
Region_1691	  13335488	  13335666	12	       179	    0.000
Region_1692	  13336495	  13337462	12	       968	    0.000
Region_1693	  13339015	  13339688	12	       674	    1.000
Region_1694	  13340148	  13340341	12	       194	    1.026
Region_1695	  13341365	  13342488	12	      1124	    0.000
Region_1696	  13350448	  13360377	12	      9930	    0.357
Region_1697	  13361628	  13361891	12	       264	    0.000
Region_1698	  13362171	  13362556	12	       386	    0.000
Region_1699	  13365092	  13366886	12	      1795	    0.098
Region_1700	  13369371	  13369592	12	       222	    0.000
Region_1701	  13372694	  13373227	12	       534	    0.011
Region_1702	  13375512	  13376124	12	       613	    0.000
Region_1703	  13379031	  13380196	12	      1166	    0.000
Region_1704	  13382195	  13384634	12	      2440	    0.000
Region_1705	  13390154	  13404907	12	     14754	    0.187
Region_1706	  13405283	  13407291	12	      2009	    0.012
Region_1707	  13409167	  13409463	12	       297	    0.000
Region_1708	  13410034	  13410889	12	       856	    0.000
Region_1709	  13413350	  13414161	12	       812	    0.000
Region_1710	  13415409	  13416307	12	       899	    0.028
Region_1711	  13416956	  13417301	12	       346	    0.000
Region_1712	  13419109	  13419581	12	       473	    1.584
Region_1713	  13422509	  13422912	12	       404	    0.000
Region_1714	  13424872	  13430978	12	      6107	    0.059
Region_1715	  13435063	  13436534	12	      1472	    0.000
Region_1716	  13440421	  13442993	12	      2573	    0.000
Region_1717	  13448726	  13453493	12	      4768	    0.355
Region_1718	  13455609	  13456504	12	       896	    0.000
Region_1719	  13458299	  13458468	12	       170	    0.000
Region_1720	  13459901	  13461158	12	      1258	    1.545
Region_1721	  13466533	  13466822	12	       290	    0.000
Region_1722	  13467456	  13468874	12	      1419	    0.000
Region_1723	  13470805	  13471713	12	       909	    0.612
Region_1724	  13473267	  13473639	12	       373	    0.032
Region_1725	  13474439	  13474639	12	       201	    1.000
Region_1726	  13475754	  13475861	12	       108	    1.000
Region_1727	  13476790	  13477508	12	       719	    1.000
Region_1728	  13478214	  13488516	12	     10303	    0.752
Region_1729	  13490821	  13492062	12	      1242	    0.000
Region_1730	  13496769	  13497760	12	       992	    1.247
Region_1731	  13500842	  13501819	12	       978	    0.682
Region_1732	  13505083	  13507072	12	      1990	    0.000
Region_1733	  13509127	  13510361	12	      1235	    0.541
Region_1734	  13515724	  13516513	12	       790	    0.000
Region_1735	  13519256	  13519956	12	       701	    0.000
Region_1736	  13521877	  13522338	12	       462	    0.357
Region_1737	  13523794	  13525027	12	      1234	    0.000
Region_1738	  13527260	  13531155	12	      3896	    0.313
Region_1739	  13532353	  13534141	12	      1789	    0.601
Region_1740	  13537931	  13542274	12	      4344	    0.094
Region_1741	  13560624	  13562401	12	      1778	    0.000
Region_1742	  13564441	  13565627	12	      1187	    0.655
Region_1743	  13566436	  13566564	12	       129	    1.000
Region_1744	  13569189	  13580504	12	     11316	    0.008
Region_1745	  13581988	  13583536	12	      1549	    0.000
Region_1746	  13584970	  13585869	12	       900	    0.000
Region_1747	  13591410	  13592520	12	      1111	    0.239
Region_1748	  13593213	  13593587	12	       375	    0.000
Region_1749	  13596378	  13596833	12	       456	    0.000
Region_1750	  13597727	  13597879	12	       153	    0.000
Region_1751	  13599014	  13599183	12	       170	    0.000
Region_1752	  13604408	  13604691	12	       284	    0.000
Region_1753	  13605975	  13606037	12	        63	    0.000
Region_1754	  13607386	  13609517	12	      2132	    0.254
Region_1755	  13610684	  13611599	12	       916	    0.000
Region_1756	  13616043	  13616398	12	       356	    0.000
Region_1757	  13618233	  13619025	12	       793	    0.000
Region_1758	  13624030	  13624430	12	       401	    0.000
Region_1759	  13626433	  13626850	12	       418	    0.000
Region_1760	  13627800	  13629682	12	      1883	    0.000
Region_1761	  13631863	  13638411	12	      6549	    0.505
Region_1762	  13643945	  13645702	12	      1758	    0.000
Region_1763	  13648032	  13648467	12	       436	    0.000
Region_1764	  13650500	  13650673	12	       174	    0.000
Region_1765	  13654133	  13654464	12	       332	    3.434
Region_1766	  13655779	  13666164	12	     10386	    0.949
Region_1767	  13666814	  13688244	12	     21431	    0.037
Region_1768	  13698002	  13699719	 4	      1718	    0.000
Region_1769	  13700611	  13700712	 4	       102	    0.000
Region_1770	  13702202	  13702312	 4	       111	    0.000
Region_1771	  13703745	  13703902	 4	       158	    0.000
Region_1772	  13705417	  13706839	 4	      1423	    0.004
Region_1773	  13708807	  13710571	 4	      1765	    0.000
Region_1774	  13711231	  13717071	 4	      5841	    0.002
Region_1775	  13725595	  13726440	 4	       846	    0.000
Region_1776	  13727693	  13729611	 4	      1919	    0.000
Region_1777	  13730843	  13731178	 4	       336	    0.122
Region_1778	  13734867	  13735569	 4	       703	    0.000
Region_1779	  13742762	  13744417	 4	      1656	    0.120
Region_1780	  13745819	  13772681	 4	     26863	    0.037
Region_1781	  13774095	  13807181	 4	     33087	    0.264
Region_1782	  13812433	  13817157	 4	      4725	    0.001
Region_1783	  13820843	  13821372	 4	       530	    0.000
Region_1784	  13822460	  13822860	 4	       401	    0.000
Region_1785	  13823869	  13824600	 4	       732	    1.133
Region_1786	  13826405	  13829363	 4	      2959	    1.024
Region_1787	  13831176	  13833170	 4	      1995	    0.294
Region_1788	  13836362	  13848969	 4	     12608	    0.882
Region_1789	  13911302	  13917719	 4	      6418	    0.331
Region_1790	  13918339	  13919510	 4	      1172	    0.000
Region_1791	  13939210	  13944871	 4	      5662	    0.117
Region_1792	  13945925	  13946531	 4	       607	    0.000
Region_1793	  13947348	  13948604	 4	      1257	    0.000
Region_1794	  13953474	  13953903	 4	       430	    2.402
Region_1795	  13956262	  13956952	 4	       691	    0.774
Region_1796	  13957719	  13957852	 4	       134	    1.000
Region_1797	  13961709	  13969407	 4	      7699	    0.164
Region_1798	  13978551	  13980049	 4	      1499	    0.000
Region_1799	  13981898	  13982081	 4	       184	    0.000
Region_1800	  13983473	  13983728	 4	       256	    0.000
Region_1801	  13984973	  13985175	 4	       203	    1.000
Region_1802	  13986185	  13986724	 4	       540	    0.065
Region_1803	  13987121	  13993612	 4	      6492	    0.973
Region_1804	  13994458	  13999640	 4	      5183	    0.124
Region_1805	  14085563	  14087479	 4	      1917	    0.001
Region_1806	  14094733	  14096826	 4	      2094	    0.579
Region_1807	  14097829	  14097946	 4	       118	    0.356
Region_1808	  14098817	  14099584	 4	       768	    0.000
Region_1809	  14101931	  14105444	 4	      3514	    0.000
Region_1810	  14134062	  14143981	 4	      9920	    0.213
Region_1811	  14145495	  14145670	 4	       176	    0.000
Region_1812	  14147312	  14150172	 4	      2861	    0.240
Region_1813	  14152153	  14152448	 4	       296	    1.071
Region_1814	  14160954	  14161902	 4	       949	    0.809
Region_1815	  14176409	  14180039	 4	      3631	    0.004
Region_1816	  14185029	  14187202	 4	      2174	    0.192
Region_1817	  14189191	  14191204	 4	      2014	    0.830
Region_1818	  14196811	  14198344	 4	      1534	    0.221
Region_1819	  14199471	  14199957	 4	       487	    0.000
Region_1820	  14201358	  14201738	 4	       381	    4.031
Region_1821	  14203243	  14203572	 4	       330	    0.000
Region_1822	  14204204	  14204227	 4	        24	    0.000
Region_1823	  14204551	  14205003	 4	       453	    0.000
Region_1824	  14207199	  14211449	 4	      4251	    0.281
Region_1825	  14244724	  14262384	 4	     17661	    0.010
Region_1826	  14267178	  14269726	 4	      2549	    0.000
Region_1827	  14272662	  14272926	 4	       265	    0.000
Region_1828	  14276718	  14280854	 4	      4137	    0.104
Region_1829	  14284754	  14285329	 4	       576	    0.000
Region_1830	  14289546	  14290182	 4	       637	    0.000
Region_1831	  14293477	  14294835	 4	      1359	    0.000
Region_1832	  14298096	  14299485	 4	      1390	    0.667
Region_1833	  14302757	  14304220	 4	      1464	    1.697
Region_1834	  14310207	  14310998	 4	       792	    0.000
Region_1835	  14314397	  14314921	 4	       525	    0.000
Region_1836	  14318206	  14318659	 4	       454	    0.000
Region_1837	  14322051	  14322973	 4	       923	    0.000
Region_1838	  14326442	  14326917	 4	       476	    0.000
Region_1839	  14330507	  14330936	 4	       430	    0.000
Region_1840	  14331186	  14332393	 4	      1208	    0.000
Region_1841	  14333018	  14333738	 4	       721	    0.000
Region_1842	  14334664	  14334826	 4	       163	    0.000
Region_1843	  14335587	  14338846	 4	      3260	    0.086
Region_1844	  14339333	  14346883	 4	      7551	    0.063
Region_1845	  14347509	  14348424	 4	       916	    0.000
Region_1846	  14349813	  14353836	 4	      4024	    0.093
Region_1847	  14358171	  14359720	 4	      1550	    0.000
Region_1848	  14360168	  14361826	 4	      1659	    0.087
Region_1849	  14362297	  14362913	 4	       617	    0.229
Region_1850	  14363608	  14364409	 4	       802	    0.057
Region_1851	  14365056	  14365307	 4	       252	    0.000
Region_1852	  14365989	  14368438	 4	      2450	    0.004
Region_1853	  14369121	  14371465	 4	      2345	    0.239
Region_1854	  14372920	  14373453	 4	       534	    0.000
Region_1855	  14375325	  14376852	 4	      1528	    0.000
Region_1856	  14378710	  14380530	 4	      1821	    1.195
Region_1857	  14382305	  14382770	 4	       466	    0.000
Region_1858	  14383331	  14384084	 4	       754	    0.004
Region_1859	  14384851	  14385092	 4	       242	    0.653
Region_1860	  14386029	  14386703	 4	       675	    0.000
Region_1861	  14387862	  14389159	 4	      1298	    0.545
Region_1862	  14392003	  14392599	 4	       597	    0.884
Region_1863	  14393573	  14399554	 4	      5982	    0.591
Region_1864	  14404430	  14404955	 4	       526	    0.000
Region_1865	  14407990	  14408511	 4	       522	    0.429
Region_1866	  14411731	  14412452	 4	       722	    0.000
Region_1867	  14414561	  14415716	 4	      1156	    0.000
Region_1868	  14434357	  14435704	 4	      1348	    0.004
Region_1869	  14437549	  14438135	 4	       587	    0.554
Region_1870	  14440478	  14440908	 4	       431	    0.097
Region_1871	  14442785	  14444196	 4	      1412	    0.992
Region_1872	  14445577	  14446864	 4	      1288	    0.080
Region_1873	  14448005	  14449371	 4	      1367	    0.258
Region_1874	  14449753	  14450470	 4	       718	    0.000
Region_1875	  14452811	  14453480	 4	       670	    1.693
Region_1876	  14454552	  14454898	 4	       347	    1.000
Region_1877	  14455396	  14456282	 4	       887	    2.576
Region_1878	  14458020	  14459789	 4	      1770	    0.980
Region_1879	  14461731	  14461958	 4	       228	    0.000
Region_1880	  14462829	  14463459	 4	       631	    0.678
Region_1881	  14469801	  14470091	 4	       291	    1.000
Region_1882	  14472531	  14483362	 4	     10832	    0.995
Region_1883	  14483462	  14484899	 4	      1438	    0.394
Region_1884	  14485730	  14486811	 4	      1082	    1.000
Region_1885	  14487547	  14488488	 4	       942	    0.162
Region_1886	  14489301	  14491722	 4	      2422	    2.129
Region_1887	  14493667	  14494378	 4	       712	    0.774
Region_1888	  14496632	  14497593	 4	       962	    0.000
Region_1889	  14502848	  14505231	 4	      2384	    0.000
Region_1890	  14507814	  14508285	 4	       472	    0.083
Region_1891	  14510213	  14510717	 4	       505	    0.032
Region_1892	  14510979	  14512848	 4	      1870	    1.055
Region_1893	  14515598	  14517515	 4	      1918	    0.345
Region_1894	  14522222	  14524044	 4	      1823	    0.007
Region_1895	  14530523	  14532529	 4	      2007	    1.311
Region_1896	  14540771	  14542406	 4	      1636	    0.000
Region_1897	  14548065	  14549411	 4	      1347	    1.042
Region_1898	  14551473	  14551988	 4	       516	    0.731
Region_1899	  14552415	  14557709	 4	      5295	    0.391
Region_1900	  14559494	  14561095	 4	      1602	    0.000
Region_1901	  14562023	  14563522	 4	      1500	    0.000
Region_1902	  14566305	  14571336	 4	      5032	    0.478
Region_1903	  14572507	  14572588	 4	        82	    2.463
Region_1904	  14575246	  14588441	 4	     13196	    0.869
Region_1905	  14591295	  14591613	 4	       319	    0.038
Region_1906	  14592100	  14594240	 4	      2141	    3.302
Region_1907	  14596299	  14603443	 4	      7145	    0.123
Region_1908	  14608576	  14608999	 4	       424	    0.502
Region_1909	  14609534	  14610376	 4	       843	    0.077
Region_1910	  14611815	  14613062	 4	      1248	    0.491
Region_1911	  14613897	  14622307	 4	      8411	    0.344
Region_1912	  14623340	  14628563	 4	      5224	    0.748
Region_1913	  14632906	  14635508	 4	      2603	    0.000
Region_1914	  14636247	  14637546	 4	      1300	    0.031
Region_1915	  14638621	  14639507	 4	       887	    0.300
Region_1916	  14639985	  14640060	 4	        76	    0.000
Region_1917	  14641240	  14642063	 4	       824	    0.000
Region_1918	  14643192	  14643603	 4	       412	    1.002
Region_1919	  14645620	  14645730	 4	       111	    0.000
Region_1920	  14647972	  14649987	 4	      2016	    1.346
Region_1921	  14657028	  14659962	 4	      2935	    1.198
Region_1922	  14662999	  14663947	 4	       949	    0.000
Region_1923	  14666281	  14667689	 4	      1409	    0.000
Region_1924	  14668899	  14669151	 4	       253	    0.000
Region_1925	  14670637	  14675108	 4	      4472	    0.000
Region_1926	  14676772	  14676944	 4	       173	    0.098
Region_1927	  14683897	  14709012	 4	     25116	    0.246
Region_1928	  14734178	  14747388	 4	     13211	    1.202
Region_1929	  14747803	  14750192	 4	      2390	    2.401
Region_1930	  14762272	  14764917	 4	      2646	    2.440
Region_1931	  14769859	  14776435	 4	      6577	    2.415
Region_1932	  14780275	  14782306	 4	      2032	    2.602
Region_1933	  14785775	  14786020	 4	       246	    1.000
Region_1934	  14787321	  14789428	 4	      2108	    2.000
Region_1935	  14790346	  14790682	 4	       337	    1.000
Region_1936	  14792654	  14793175	 4	       522	    2.027
Region_1937	  14794563	  14795114	 4	       552	    1.000
Region_1938	  14801666	  14802526	 4	       861	    2.443
Region_1939	  14803278	  14803997	 4	       720	    2.000
Region_1940	  14806444	  14806826	 4	       383	    1.000
Region_1941	  14807325	  14816156	 4	      8832	    0.932
Region_1942	  14821245	  14822544	 4	      1300	    1.788
Region_1943	  14826671	  14826862	 4	       192	    4.281
Region_1944	  14827453	  14827637	 4	       185	    2.000
Region_1945	  14828228	  14829684	 4	      1457	    1.329
Region_1946	  14831275	  14831401	 4	       127	    1.087
Region_1947	  14831989	  14836921	 4	      4933	    2.175
Region_1948	  14837481	  14839752	 4	      2272	    2.570
Region_1949	  14844199	  14848392	 4	      4194	    2.640
Region_1950	  14850689	  14853012	 4	      2324	    0.688
Region_1951	  14860369	  14864242	 4	      3874	    3.171
Region_1952	  14869541	  14876086	 4	      6546	    1.961
Region_1953	  14877323	  14879399	 5	      2077	    1.559
Region_1954	  14935685	  14962532	 5	     26848	    1.716
Region_1955	  14963625	  14983190	 5	     19566	    1.000
Region_1956	  14986242	  15000838	 5	     14597	    2.431
Region_1957	  15007713	  15007724	 5	        12	    1.667
Region_1958	  15007908	  15011505	 5	      3598	    2.006
Region_1959	  15012923	  15013837	 5	       915	    1.375
Region_1960	  15015031	  15015718	 5	       688	    1.000
Region_1961	  15018146	  15018639	 5	       494	    1.589
Region_1962	  15027376	  15030289	 5	      2914	    3.112
Region_1963	  15053855	  15056534	 5	      2680	    2.676
Region_1964	  15057381	  15060169	 5	      2789	    2.122
Region_1965	  15061624	  15061829	 5	       206	    2.010
Region_1966	  15062604	  15063688	 5	      1085	    2.582
Region_1967	  15070832	  15073828	 5	      2997	    1.658
Region_1968	  15077825	  15080017	 5	      2193	    2.296
Region_1969	  15082725	  15085196	 5	      2472	    2.876
Region_1970	  15086664	  15086967	 5	       304	    2.405
Region_1971	  15090195	  15092993	 5	      2799	    2.345
Region_1972	  15094869	  15096261	 5	      1393	    2.009
Region_1973	  15106154	  15115210	 5	      9057	    2.595
Region_1974	  15119564	  15125525	 5	      5962	    2.015
Region_1975	  15127966	  15131504	 5	      3539	    2.071
Region_1976	  15132343	  15133002	 5	       660	    3.694
Region_1977	  15134224	  15135777	 5	      1554	    1.942
Region_1978	  15136660	  15138329	 5	      1670	    2.001
Region_1979	  15139439	  15152616	 5	     13178	    2.366
Region_1980	  15158712	  15163356	 5	      4645	    2.708
Region_1981	  15163608	  15168174	 5	      4567	    1.647
Region_1982	  15169898	  15179474	 5	      9577	    2.702
Region_1983	  15200908	  15207653	 5	      6746	    2.624
Region_1984	  15208692	  15217634	 5	      8943	    2.444
Region_1985	  15236036	  15237904	 5	      1869	    2.976
Region_1986	  15239772	  15240604	 5	       833	    4.552
Region_1987	  15248045	  15249260	 5	      1216	    2.038
Region_1988	  15249611	  15251243	 5	      1633	    3.218
Region_1989	  15251445	  15253322	 5	      1878	    3.624
Region_1990	  15254211	  15269731	 5	     15521	    2.673
Region_1991	  15271566	  15271950	 5	       385	    4.018
Region_1992	  15273812	  15289955	 5	     16144	    2.516
Region_1993	  15292416	  15294954	 5	      2539	    2.461
Region_1994	  15298169	  15303829	 5	      5661	    2.455
Region_1995	  15304515	  15327627	 5	     23113	    2.575
Region_1996	  15329914	  15330388	 5	       475	    3.072
Region_1997	  15331025	  15331376	 5	       352	    2.000
Region_1998	  15332268	  15332614	 5	       347	    2.372
Region_1999	  15334546	  15336163	 5	      1618	    3.243
Region_2000	  15336854	  15337157	 5	       304	    2.707
Region_2001	  15337617	  15338788	 5	      1172	    3.291
Region_2002	  15340214	  15359952	 5	     19739	    2.975
Region_2003	  15361071	  15365146	 5	      4076	    2.696
Region_2004	  15410240	  15416843	 5	      6604	    2.931
Region_2005	  15417606	  15417748	 5	       143	    2.000
Region_2006	  15418257	  15423321	 5	      5065	    3.310
Region_2007	  15424665	  15440616	 5	     15952	    2.684
Region_2008	  15441454	  15442619	 5	      1166	    1.012
Region_2009	  15444252	  15445391	 5	      1140	    1.099
Region_2010	  15449595	  15450203	 5	       609	    2.000
Region_2011	  15450798	  15452011	 5	      1214	    1.785
Region_2012	  15464844	  15466380	 5	      1537	    1.000
Region_2013	  15467924	  15468701	 5	       778	    3.185
Region_2014	  15469871	  15470091	 5	       221	    2.000
Region_2015	  15470664	  15471035	 5	       372	    2.000
Region_2016	  15471498	  15472894	 5	      1397	    2.949
Region_2017	  15479246	  15482756	 5	      3511	    1.005
Region_2018	  15485046	  15485447	 5	       402	    1.000
Region_2019	  15489574	  15489996	 5	       423	    2.636
Region_2020	  15491869	  15492221	 5	       353	    1.000
Region_2021	  15494181	  15499486	 5	      5306	    1.102
Region_2022	  15505911	  15506833	 5	       923	    1.000
Region_2023	  15517940	  15527111	 5	      9172	    1.732
Region_2024	  15527944	  15534375	 5	      6432	    3.075
Region_2025	  15553362	  15554849	 5	      1488	    0.452
Region_2026	  15555698	  15555836	 5	       139	    2.000
Region_2027	  15557634	  15558027	 5	       394	    0.000
Region_2028	  15560301	  15560462	 5	       162	    1.000
Region_2029	  15564673	  15565844	 5	      1172	    1.213
Region_2030	  15567020	  15570970	 5	      3951	    1.235
Region_2031	  15571774	  15572098	 5	       325	    1.000
Region_2032	  15572675	  15572935	 5	       261	    1.625
Region_2033	  15573502	  15573701	 5	       200	    1.000
Region_2034	  15574393	  15574435	 5	        43	    1.000
Region_2035	  15575546	  15576854	 5	      1309	    2.383
Region_2036	  15577393	  15579416	 5	      2024	    2.311
Region_2037	  15619869	  15621399	 5	      1531	    1.376
Region_2038	  15630709	  15631782	 5	      1074	    1.209
Region_2039	  15632853	  15650366	 5	     17514	    1.707
Region_2040	  15670328	  15744276	 5	     73949	    1.818
Region_2041	  15749224	  15750890	 5	      1667	    3.660
Region_2042	  15751273	  15772123	 5	     20851	    1.266
Region_2043	  15782260	  15787412	 9	      5153	    0.705
Region_2044	  15789486	  15790843	 9	      1358	    1.450
