Transcript	Intron_No	Beg	End
GA24375-RAJ	15	 9819992	 9820061	1
GA24375-RAJ	16	 9820269	 9820329	1
GA24375-RAJ	17	 9820563	 9820638	1
GA24376-RA 	 1	 9831763	 9833800	1
GA24376-RA 	 2	 9834281	 9834346	1
GA24376-RA 	 3	 9835727	 9835787	1
GA24376-RA 	 4	 9836056	 9836184	1
GA24376-RA 	 5	 9836328	 9836382	1
GA24376-RA 	 6	 9836793	 9836857	1
GA24376-RA 	 7	 9837016	 9837621	1
GA24376-RA 	 8	 9837877	 9837934	1
GA24376-RA 	 9	 9838110	 9838169	1
GA24376-RA 	10	 9838455	 9838507	1
GA24381-RA 	 1	 9987130	10004554	1
GA24381-RA 	 2	10005586	10005655	1
GA24381-RA 	 3	10006307	10006374	1
GA24382-RA 	 1	10016622	10031174	1
GA24382-RA 	 2	10031398	10031475	1
GA24382-RA 	 3	10031724	10035323	1
GA24382-RA 	 4	10035458	10035521	1
GA24382-RA 	 5	10035846	10035923	1
GA24382-RA 	 6	10036117	10037518	1
GA24382-RA 	 7	10037644	10037709	1
GA24382-RA 	 8	10037929	10038006	1
GA24382-RA 	 9	10038149	10038230	1
GA24382-RA 	10	10038307	10074300	1
GA24382-RA 	11	10075090	10075156	1
GA24384-RA 	 1	10103921	10103983	1
GA24384-RA 	 2	10104129	10104191	1
GA24384-RA 	 3	10104318	10104374	1
GA24384-RA 	 4	10104525	10104582	1
GA24386-RB 	 1	10152176	10153164	1
GA24386-RB 	 2	10153239	10153335	1
GA24387-RN 	 1	10183544	10183632	1
GA24387-RN 	 2	10183819	10183874	1
GA24387-RN 	 3	10184093	10184160	1
GA24387-RN 	 4	10184337	10184402	1
GA24387-RN 	 5	10184529	10184600	1
GA24387-RN 	 6	10184712	10184806	1
GA24387-RN 	 7	10184995	10185576	1
GA24387-RN 	 8	10185622	10186841	1
GA24387-RN 	 9	10187036	10188462	1
GA24387-RN 	10	10188556	10188940	1
GA24387-RN 	11	10189397	10189975	1
GA24387-RN 	12	10190047	10190149	1
GA24387-RN 	13	10190235	10190358	1
GA24387-RN 	14	10190402	10190473	1
GA24387-RN 	15	10190571	10190637	1
GA24388-RC 	 1	10215073	10215154	1
GA24388-RC 	 2	10215472	10215541	1
GA24389-RB 	 1	10224162	10224237	1
GA24390-RA 	 1	10268061	10268117	1
GA24390-RA 	 2	10268449	10268507	1
GA24390-RA 	 3	10269529	10269597	1
GA24390-RA 	 4	10270070	10270755	1
GA24390-RA 	 5	10271789	10271850	1
GA24390-RA 	 6	10271985	10272053	1
GA24390-RA 	 7	10272383	10272457	1
GA24395-RA 	 1	10560333	10560406	1
GA24395-RA 	 2	10560505	10560568	1
GA24395-RA 	 3	10560701	10560794	1
GA24395-RA 	 4	10561137	10561198	1
GA24395-RA 	 5	10561399	10561461	1
GA24396-RA 	 1	10564836	10564897	1
GA24400-RD 	 1	10577477	10577677	1
GA24400-RD 	 2	10577894	10577954	1
GA24400-RD 	 3	10578176	10578243	1
GA24400-RD 	 4	10578526	10578590	1
GA24400-RD 	 5	10578776	10579976	1
GA24400-RD 	 6	10580090	10580170	1
GA24400-RD 	 7	10580340	10580436	1
GA24400-RD 	 8	10580552	10580615	1
GA24400-RD 	 9	10580744	10580822	1
GA24400-RD 	10	10580986	10581630	1
GA24400-RD 	11	10581745	10585248	1
GA24400-RD 	12	10585293	10586240	1
GA24400-RD 	13	10586365	10591401	1
GA24400-RD 	14	10591552	10591624	1
GA24400-RD 	15	10591744	10591815	1
GA24402-RA 	 1	10621075	10621142	1
GA24402-RA 	 2	10622105	10622313	1
GA24402-RA 	 3	10623884	10623946	1
GA24403-RB 	 1	10671180	10671237	1
GA24403-RB 	 2	10671508	10671747	1
GA24404-RA 	 1	10713596	10730562	1
GA24404-RA 	 2	10731201	10740669	1
GA24404-RA 	 3	10740772	10741179	1
GA24404-RA 	 4	10741289	10742175	1
GA24404-RA 	 5	10742353	10742420	1
GA24404-RA 	 6	10742535	10743293	1
GA24409-RC 	 1	10872088	10874167	1
GA24409-RC 	 2	10874560	10874639	1
GA24409-RC 	 3	10875008	10875162	1
GA24409-RC 	 4	10875295	10875542	1
GA24409-RC 	 5	10875953	10876413	1
GA24409-RC 	 6	10877267	10877433	1
GA24409-RC 	 7	10879801	10879858	1
GA24411-RA 	 1	11078085	11078136	1
GA24411-RA 	 2	11078356	11078418	1
GA24412-RA 	 1	11140496	11140556	1
GA24412-RA 	 2	11140939	11141011	1
GA24413-RD 	 1	11162774	11245622	1
GA24413-RD 	 2	11245758	11245809	1
GA24414-RB 	 1	11258953	11259547	1
GA24414-RB 	 2	11259772	11259851	1
GA24414-RB 	 3	11260189	11260261	1
GA24414-RB 	 4	11260812	11260867	1
GA24414-RB 	 5	11260919	11261058	1
GA24414-RB 	 6	11261614	11261678	1
GA24414-RB 	 7	11261801	11261855	1
GA24414-RB 	 8	11262013	11262072	1
GA24414-RB 	 9	11262279	11262345	1
GA24414-RB 	10	11262622	11262685	1
GA24414-RB 	11	11263688	11263745	1
GA24414-RB 	12	11264071	11264132	1
GA24416-RB 	 1	11345258	11350030	1
GA24416-RB 	 2	11350159	11350245	1
GA24416-RB 	 3	11350484	11350562	1
GA24416-RB 	 4	11350732	11350795	1
GA24416-RB 	 5	11350954	11351037	1
GA24416-RB 	 6	11351193	11359699	1
GA24416-RB 	 7	11360116	11360176	1
GA24416-RB 	 8	11360318	11360381	1
GA24416-RB 	 9	11360679	11360744	1
GA24421-RB 	 1	11541934	11541985	1
GA24424-RA 	 1	11773311	11773373	1
GA24424-RA 	 2	11773881	11773943	1
GA24426-RA 	 1	11790431	11790492	1
GA24426-RA 	 2	11790641	11790709	1
GA24426-RA 	 3	11790839	11790916	1
GA24426-RA 	 4	11791105	11791183	1
GA24426-RA 	 5	11791349	11791400	1
GA24426-RA 	 6	11791532	11791598	1
GA24426-RA 	 7	11791935	11791999	1
GA24426-RA 	 8	11792113	11792175	1
GA24426-RA 	 9	11793182	11793257	1
GA24427-RB 	 1	11895757	11895836	1
GA24427-RB 	 2	11895964	11896019	1
GA24428-RB 	 1	11935235	11937826	1
GA24431-RA 	 1	12035187	12035241	1
GA24431-RA 	 2	12035472	12035529	1
GA24431-RA 	 3	12035661	12035723	1
GA24431-RA 	 4	12036062	12036137	1
GA24431-RA 	 5	12036551	12036607	1
GA24432-RA 	 1	12085639	12085700	1
GA24434-RA 	 1	12097702	12097763	1
GA24434-RA 	 2	12097890	12097943	1
GA24434-RA 	 3	12098168	12098228	1
GA24435-RD 	 1	12169394	12173221	1
GA24435-RD 	 2	12173440	12173510	1
GA24435-RD 	 3	12173567	12179970	1
GA24435-RD 	 4	12180045	12181514	1
GA24435-RD 	 5	12181584	12191591	1
GA24435-RD 	 6	12191674	12191756	1
GA24435-RD 	 7	12191938	12192130	1
GA24435-RD 	 8	12192413	12192504	1
GA24435-RD 	 9	12192653	12192726	1
GA24435-RD 	10	12193020	12194298	1
GA24436-RT 	 1	12200598	12203820	1
GA24436-RT 	 2	12204133	12204192	1
GA24436-RT 	 3	12204282	12204340	1
GA24436-RT 	 4	12204477	12204530	1
GA24436-RT 	 5	12204782	12204851	1
GA24436-RT 	 6	12204953	12205883	1
GA24436-RT 	 7	12206037	12206898	1
GA24436-RT 	 8	12207022	12207257	1
GA24436-RT 	 9	12207504	12207840	1
GA24436-RT 	10	12207904	12208091	1
GA24436-RT 	11	12208257	12208323	1
GA24436-RT 	12	12208457	12208524	1
GA24436-RT 	13	12208886	12208939	1
GA24436-RT 	14	12209042	12209356	1
GA24436-RT 	15	12209504	12209712	1
GA24436-RT 	16	12211429	12211496	1
GA24436-RT 	17	12211734	12211791	1
GA24436-RT 	18	12211991	12212226	1
GA24436-RT 	19	12212302	12212542	1
GA24436-RT 	20	12212615	12213156	1
GA24436-RT 	21	12213265	12214331	1
GA24436-RT 	22	12214527	12215510	1
GA24436-RT 	23	12215797	12215854	1
GA24437-RB 	 1	12246092	12246362	1
GA24438-RA 	 1	12277967	12278027	1
GA24439-RB 	 1	12304571	12304759	1
GA24439-RB 	 2	12304924	12304997	1
GA24443-RC 	 1	12586403	12586668	1
GA24443-RC 	 2	12586848	12590794	1
GA24443-RC 	 3	12591149	12591210	1
GA24444-RA 	 1	12597920	12597973	1
GA24446-RA 	 1	12625281	12625336	1
GA24447-RB 	 1	12654427	12654488	1
GA24447-RB 	 2	12654606	12654672	1
GA24447-RB 	 3	12654906	12654972	1
GA24447-RB 	 4	12655084	12655144	1
GA24448-RA 	 1	12656869	12656929	1
GA24448-RA 	 2	12657044	12657099	1
GA24448-RA 	 3	12657516	12657573	1
GA24449-RA 	 1	12658978	12659048	1
GA24451-RA 	 1	12790899	12790960	1
GA24451-RA 	 2	12791109	12791167	1
GA24451-RA 	 3	12791285	12791358	1
GA24451-RA 	 4	12791547	12791609	1
GA24451-RA 	 5	12791775	12791863	1
GA24451-RA 	 6	12791995	12792061	1
GA24451-RA 	 7	12792398	12792831	1
GA24451-RA 	 8	12792945	12793012	1
GA24451-RA 	 9	12793944	12794009	1
GA24451-RA 	10	12794171	12794259	1
GA24453-RA 	 1	13052004	13052069	1
GA24454-RB 	 1	13088946	13089005	2
GA24454-RB 	 2	13089127	13089187	2
GA24454-RB 	 3	13090888	13090951	2
GA24458-RA 	 1	13104365	13104613	1
GA24458-RA 	 2	13105414	13105470	1
GA24459-RB 	 1	13134155	13134217	1
GA24459-RB 	 2	13134433	13134497	1
GA24461-RB 	 1	13176045	13176108	2
GA24461-RB 	 2	13176293	13176378	2
GA24461-RB 	 3	13177660	13177730	2
GA24463-RA 	 1	13196995	13197057	1
GA24463-RA 	 2	13197200	13197271	1
GA24464-RA 	 1	13258978	13259042	1
GA24464-RA 	 2	13259240	13260256	1
GA24466-RA 	 1	13274992	13275050	1
GA24468-RA 	 1	13310061	13310117	1
GA24468-RA 	 2	13310294	13310356	1
GA24470-RA 	 1	13338240	13347083	1
GA24470-RA 	 2	13347172	13347657	1
GA24470-RA 	 3	13347710	13349338	1
GA24470-RA 	 4	13349408	13350664	1
GA24470-RA 	 5	13350773	13351094	1
GA24470-RA 	 6	13351233	13351291	1
GA24470-RA 	 7	13351425	13351992	1
GA24470-RA 	 8	13352350	13352957	1
GA24470-RA 	 9	13353187	13354291	1
GA24470-RA 	10	13354629	13354716	1
GA24470-RA 	11	13354881	13354947	1
GA24470-RA 	12	13355101	13355189	1
GA24470-RA 	13	13355299	13355729	1
GA24471-RB 	 1	13393034	13393099	1
GA24472-RA 	 1	13439241	13439303	1
GA24474-RB 	 1	13480124	13493949	1
GA24474-RB 	 2	13494218	13494790	1
GA24474-RB 	 3	13495012	13495071	1
GA24474-RB 	 4	13497252	13497318	1
GA24474-RB 	 5	13497537	13497596	1
GA24474-RB 	 6	13497800	13497863	1
GA24476-RC 	 1	13589432	13595775	2
GA24476-RC 	 2	13596112	13596177	2
GA24476-RC 	 3	13596434	13596491	2
GA24476-RC 	 4	13597106	13597172	2
GA24476-RC 	 5	13597450	13597516	2
GA24476-RC 	 6	13597770	13597839	2
GA24476-RC 	 7	13598010	13598543	2
GA24476-RC 	 8	13598799	13598955	2
GA24476-RC 	 9	13599121	13599221	2
GA24476-RC 	10	13600382	13600451	2
GA24478-RB 	 1	13647489	13647555	1
GA24481-RA 	 1	13721556	13721679	1
GA24481-RA 	 2	13722114	13722379	1
GA24482-RA 	 1	13738090	13738152	1
GA24483-RA 	 1	13739891	13739953	2
GA24484-RA 	 1	13789407	13789465	1
GA24484-RA 	 2	13790369	13790417	1
GA24484-RA 	 3	13790704	13790764	1
GA24486-RB 	 1	13991521	13991573	1
GA24486-RB 	 2	13991746	13991802	1
GA24486-RB 	 3	13992324	13992373	1
GA24486-RB 	 4	13992738	13992798	1
GA24487-RB 	 1	13994254	13994306	1
GA24487-RB 	 2	13994479	13994536	1
GA24487-RB 	 3	13995058	13995107	1
GA24487-RB 	 4	13995472	13995532	1
GA24488-RB 	 1	13996992	13997044	1
GA24488-RB 	 2	13997217	13997274	1
GA24488-RB 	 3	13997796	13997844	1
GA24488-RB 	 4	13998209	13998272	1
GA24489-RA 	 1	14000119	14000169	1
GA24489-RA 	 2	14000342	14000400	1
GA24489-RA 	 3	14000922	14000976	1
GA24489-RA 	 4	14001341	14001403	1
GA24490-RB 	 1	14045187	14045251	1
GA24492-RB 	 1	14081359	14082857	2
GA24492-RB 	 2	14082985	14085474	2
GA24492-RB 	 3	14085608	14085667	2
GA24492-RB 	 4	14085745	14085798	2
GA24492-RB 	 5	14086181	14086254	2
GA24492-RB 	 6	14086983	14087041	2
GA24495-RB 	 1	14110651	14110707	2
GA24495-RB 	 2	14111191	14111254	2
GA24495-RB 	 3	14113783	14113858	2
GA24495-RB 	 4	14114433	14116362	2
GA24495-RB 	 5	14116999	14117068	2
GA24495-RB 	 6	14117175	14117236	2
GA24495-RB 	 7	14117364	14117426	2
GA24495-RB 	 8	14117622	14117689	2
GA24496-RA 	 1	14118286	14118360	1
GA24498-RA 	 1	14199487	14199558	1
GA24498-RA 	 2	14200157	14200224	1
GA24498-RA 	 3	14200375	14200440	1
GA24499-RA 	 1	14209585	14209667	1
GA24499-RA 	 2	14209843	14213857	1
GA24499-RA 	 3	14214101	14217974	1
GA24501-RA 	 1	14249716	14249774	2
GA24501-RA 	 2	14250164	14250222	2
GA24501-RA 	 3	14250685	14250748	2
GA24501-RA 	 4	14250921	14250987	2
GA24501-RA 	 5	14251110	14251180	2
GA24502-RA 	 1	14253123	14253189	2
GA24502-RA 	 2	14253582	14253640	2
GA24502-RA 	 3	14253854	14253912	2
GA24502-RA 	 4	14254171	14254254	2
GA24502-RA 	 5	14254421	14254476	2
GA24503-RA 	 1	14319284	14319345	1
GA24503-RA 	 2	14319803	14319858	1
GA24504-RA 	 1	14332864	14332936	1
GA24505-RB 	 1	14497719	14497782	1
GA24507-RA 	 1	14557063	14557144	1
GA24507-RA 	 2	14557231	14557312	1
GA24507-RA 	 3	14557467	14557754	1
GA24510-RC 	 1	 2344422	 2344499	1
GA24510-RC 	 2	 2344684	 2346517	1
GA24510-RC 	 3	 2346670	 2346753	1
GA24510-RC 	 4	 2346968	 2347057	1
GA24510-RC 	 5	 2347221	 2347304	1
GA24510-RC 	 6	 2347440	 2347721	1
GA24510-RC 	 7	 2347913	 2348168	1
GA24510-RC 	 8	 2348303	 2348398	1
GA24510-RC 	 9	 2348549	 2349111	1
GA24510-RC 	10	 2349219	 2349275	1
GA24510-RC 	11	 2349448	 2349504	1
GA24510-RC 	12	 2349614	 2350072	1
GA24510-RC 	13	 2350216	 2352749	1
GA24510-RC 	14	 2352895	 2353035	1
GA24510-RC 	15	 2353207	 2354751	1
GA24510-RC 	16	 2354895	 2385794	1
GA24512-RA 	 1	 2338292	 2338371	1
GA24512-RA 	 2	 2338516	 2338575	1
GA24513-RA 	 1	 2319464	 2319520	1
GA24513-RA 	 2	 2319717	 2319785	1
GA24514-RA 	 1	 2299490	 2299558	1
GA24523-RA 	 1	 2045779	 2045854	1
GA24523-RA 	 2	 2046046	 2046110	1
GA24528-RA 	 1	 1921926	 1921986	1
GA24528-RA 	 2	 1922116	 1922170	1
GA24528-RA 	 3	 1922303	 1922360	1
GA24528-RA 	 4	 1922800	 1923456	1
GA24528-RA 	 5	 1923522	 1923594	1
GA24528-RA 	 6	 1923724	 1923793	1
GA24528-RA 	 7	 1923926	 1923993	1
GA24528-RA 	 8	 1924433	 1926273	1
GA24528-RA 	 9	 1926700	 1926766	1
GA24531-RA 	 1	 1912334	 1912400	1
GA24531-RA 	 2	 1914408	 1914472	1
GA24536-RE 	 1	 1688531	 1688611	1
GA24536-RE 	 2	 1688664	 1688874	1
GA24536-RE 	 3	 1689260	 1689309	1
GA24537-RA 	 1	 1648633	 1648694	1
GA24537-RA 	 2	 1649025	 1649084	1
GA24537-RA 	 3	 1649310	 1649381	1
GA24537-RA 	 4	 1649524	 1649578	1
GA24537-RA 	 5	 1649625	 1650461	1
GA24537-RA 	 6	 1650581	 1650636	1
GA24537-RA 	 7	 1651030	 1651093	1
GA24537-RA 	 8	 1651325	 1651392	1
GA24537-RA 	 9	 1651634	 1651691	1
GA24537-RA 	10	 1651813	 1651887	1
GA24537-RA 	11	 1652090	 1652172	1
GA24537-RA 	12	 1652350	 1652806	1
GA24538-RA 	 1	 1622520	 1622585	1
GA24539-RB 	 1	 1561321	 1561386	1
GA24539-RB 	 2	 1561943	 1561999	1
GA24539-RB 	 3	 1562088	 1562153	1
GA24539-RB 	 4	 1562375	 1562469	1
GA24539-RB 	 5	 1562609	 1571997	1
GA24539-RB 	 6	 1572091	 1572163	1
GA24542-RA 	 1	 1264247	 1264329	1
GA24542-RA 	 2	 1264466	 1264524	1
GA24542-RA 	 3	 1265448	 1265511	1
GA24543-RB 	 1	 1151759	 1151826	1
GA24543-RB 	 2	 1152214	 1152269	1
GA24543-RB 	 3	 1153182	 1161229	1
GA24544-RA 	 1	 1146984	 1147040	1
GA24546-RA 	 1	 1125299	 1125354	1
GA24546-RA 	 2	 1125532	 1125601	1
GA24548-RB 	 1	 1096317	 1096716	1
GA24548-RB 	 2	 1096869	 1097495	1
GA24548-RB 	 3	 1098345	 1098734	1
GA24548-RB 	 4	 1099081	 1099413	1
GA24548-RB 	 5	 1099717	 1099857	1
GA24548-RB 	 6	 1100131	 1100321	1
GA24548-RB 	 7	 1100450	 1101184	1
GA24548-RB 	 8	 1101594	 1101743	1
GA24548-RB 	 9	 1103117	 1103558	1
GA24548-RB 	10	 1104417	 1104652	1
GA24548-RB 	11	 1104771	 1105265	1
GA24548-RB 	12	 1105578	 1105722	1
GA24548-RB 	13	 1105804	 1105942	1
GA24548-RB 	14	 1106201	 1106270	1
GA24548-RB 	15	 1106726	 1109082	1
GA24548-RB 	16	 1109157	 1110138	1
GA24548-RB 	17	 1110201	 1134696	1
GA24549-RA 	 1	 1047773	 1047900	1
GA24549-RA 	 2	 1048043	 1048113	1
GA24549-RA 	 3	 1049058	 1049797	1
GA24549-RA 	 4	 1049815	 1050121	1
GA24549-RA 	 5	 1050261	 1050313	1
GA24549-RA 	 6	 1050456	 1050515	1
GA24550-RC 	 1	 1043787	 1043842	1
GA24550-RC 	 2	 1043958	 1044011	1
GA24550-RC 	 3	 1044155	 1044213	1
GA24550-RC 	 4	 1044555	 1044611	1
GA24550-RC 	 5	 1044726	 1044775	1
GA24550-RC 	 6	 1044856	 1044915	1
GA24550-RC 	 7	 1045458	 1045515	1
GA24550-RC 	 8	 1045657	 1045719	1
GA24550-RC 	 9	 1046146	 1046202	1
GA24555-RB 	 1	  923351	  923418	1
GA24555-RB 	 2	  923769	  923834	1
GA24555-RB 	 3	  923969	  924283	1
GA24555-RB 	 4	  924455	  924525	1
GA24555-RB 	 5	  924780	  924851	1
GA24555-RB 	 6	  925214	  926080	1
GA24555-RB 	 7	  926243	  926351	1
GA24555-RB 	 8	  926529	  927494	1
GA24555-RB 	 9	  927640	  927902	1
GA24555-RB 	10	  928049	  928109	1
GA24555-RB 	11	  928303	  928380	1
GA24555-RB 	12	  928523	  928597	1
GA24555-RB 	13	  928685	  929228	1
GA24555-RB 	14	  929327	  929542	1
GA24555-RB 	15	  929595	  933435	1
GA24555-RB 	16	  933583	  951445	1
GA24555-RB 	17	  951541	  951631	1
GA24555-RB 	18	  951775	  955234	1
GA24561-RA 	 1	  812387	  812475	1
GA24564-RA 	 1	  806456	  806513	1
GA24568-RB 	 1	  642394	  642479	1
GA24570-RA 	 1	  601365	  601415	1
GA24574-RC 	 1	  468519	  468581	1
GA24574-RC 	 2	  468701	  472985	1
GA24574-RC 	 3	  473217	  474446	1
GA24574-RC 	 4	  474586	  474715	1
GA24574-RC 	 5	  475837	  500685	1
GA24574-RC 	 6	  500872	  501474	1
GA24576-RA 	 1	  457048	  457114	1
GA24579-RB 	 1	  417209	  417273	1
GA24579-RB 	 2	  417481	  419558	1
GA24580-RA 	 1	  414612	  414758	1
GA24581-RA 	 1	  389772	  389823	1
GA24583-RA 	 1	  356875	  356969	1
GA24584-RB 	 1	  249990	  250063	1
GA24586-RB 	 1	  164336	  164396	1
GA24586-RB 	 2	  165009	  165268	1
GA24587-RA 	 1	   94477	   94544	1
GA24590-RC 	 1	   70873	   70933	1
GA24590-RC 	 2	   71277	   71352	1
GA24591-RA 	 1	   96845	   96960	1
GA24591-RA 	 2	   97081	   97293	1
GA24592-RA 	 1	  122288	  122346	1
GA24592-RA 	 2	  122504	  122557	1
GA24592-RA 	 3	  122809	  122867	1
GA24592-RA 	 4	  123007	  123104	1
GA24592-RA 	 5	  123725	  123776	1
GA24592-RA 	 6	  123892	  123950	1
GA24593-RA 	 1	  145125	  145181	1
GA24594-RA 	 1	  146862	  156038	1
GA24594-RA 	 2	  156122	  156283	1
GA24594-RA 	 3	  156342	  157084	1
GA24594-RA 	 4	  157269	  159072	1
GA24594-RA 	 5	  159370	  159427	1
GA24594-RA 	 6	  160216	  160292	1
GA24601-RD 	 1	  311028	  317507	1
GA24601-RD 	 2	  317949	  326372	1
GA24601-RD 	 3	  326469	  337358	1
GA24601-RD 	 4	  337489	  338089	1
GA24601-RD 	 5	  338365	  339218	1
GA24601-RD 	 6	  339324	  345719	1
GA24601-RD 	 7	  345863	  346050	1
GA24601-RD 	 8	  346104	  348357	1
GA24601-RD 	 9	  348485	  348838	1
GA24601-RD 	10	  349004	  349076	1
GA24601-RD 	11	  349309	  349391	1
GA24601-RD 	12	  349472	  349684	1
GA24601-RD 	13	  350497	  352560	1
GA24603-RA 	 1	  413347	  413418	1
GA24603-RA 	 2	  413482	  413552	1
GA24604-RA 	 1	  418370	  418443	1
GA24606-RA 	 1	  524122	  524724	1
GA24606-RA 	 2	  524911	  527477	1
GA24607-RB 	 1	  596411	  596470	1
GA24609-RB 	 1	  597863	  599555	1
GA24610-RA 	 1	  611796	  611847	1
GA24610-RA 	 2	  612050	  612101	1
GA24610-RA 	 3	  612258	  612619	1
GA24611-RB 	 1	  628724	  628781	1
GA24613-RA 	 1	  801997	  802055	1
GA24617-RA 	 1	 1053752	 1053818	1
GA24617-RA 	 2	 1054670	 1054723	1
GA24617-RA 	 3	 1054866	 1054951	1
GA24618-RA 	 1	 1058023	 1058089	1
GA24618-RA 	 2	 1059037	 1059103	1
GA24619-RA 	 1	 1129158	 1129215	1
GA24619-RA 	 2	 1129393	 1129456	1
GA24620-RA 	 1	 1130174	 1130233	1
GA24620-RA 	 2	 1130516	 1130571	1
GA24620-RA 	 3	 1130672	 1130727	1
GA24620-RA 	 4	 1130920	 1130988	1
GA24620-RA 	 5	 1131214	 1131272	1
GA24622-RA 	 1	 1205280	 1205341	1
GA24622-RA 	 2	 1205525	 1205597	1
GA24622-RA 	 3	 1205961	 1206018	1
GA24623-RA 	 1	 1207102	 1207157	1
GA24623-RA 	 2	 1207329	 1207866	1
GA24623-RA 	 3	 1208224	 1208278	1
GA24625-RA 	 1	 1218352	 1219205	1
GA24625-RA 	 2	 1219365	 1219432	1
GA24625-RA 	 3	 1219769	 1219841	1
GA24627-RA 	 1	 1324668	 1324723	1
GA24630-RA 	 1	 1430764	 1430834	1
GA24630-RA 	 2	 1431004	 1431057	1
GA24630-RA 	 3	 1432106	 1432175	1
GA24630-RA 	 4	 1432273	 1432333	1
GA24630-RA 	 5	 1432992	 1433054	1
GA24631-RA 	 1	 1437620	 1437689	1
GA24631-RA 	 2	 1437859	 1437912	1
GA24631-RA 	 3	 1438961	 1439030	1
GA24631-RA 	 4	 1439128	 1439188	1
GA24631-RA 	 5	 1439835	 1439897	1
GA24632-RB 	 1	 1598936	 1599001	1
GA24634-RA 	 1	 1770022	 1770534	1
GA24634-RA 	 2	 1770659	 1770720	1
GA24636-RA 	 1	 1852191	 1853191	1
GA24636-RA 	 2	 1854144	 1854201	1
GA24638-RC 	 1	 1872439	 1879201	1
GA24638-RC 	 2	 1879414	 1883937	1
GA24638-RC 	 3	 1884147	 1884213	1
GA24638-RC 	 4	 1884625	 1884692	1
GA24638-RC 	 5	 1884913	 1884976	1
GA24638-RC 	 6	 1885112	 1885175	1
GA24638-RC 	 7	 1885912	 1885976	1
GA24638-RC 	 8	 1886192	 1886245	1
GA24638-RC 	 9	 1886417	 1886480	1
GA24638-RC 	10	 1886675	 1886736	1
GA24638-RC 	11	 1886840	 1886900	1
GA24638-RC 	12	 1887030	 1887992	1
GA24638-RC 	13	 1888008	 1888381	1
GA24638-RC 	14	 1888622	 1888681	1
GA24638-RC 	15	 1890820	 1890893	1
GA24638-RC 	16	 1891222	 1891286	1
GA24638-RC 	17	 1891388	 1891995	1
GA24638-RC 	18	 1892579	 1892895	1
GA24638-RC 	19	 1893051	 1893833	1
GA24638-RC 	20	 1893968	 1894048	1
GA24638-RC 	21	 1894719	 1894841	1
GA24638-RC 	22	 1895202	 1895326	1
GA24638-RC 	23	 1895436	 1895492	1
GA24638-RC 	24	 1895675	 1897182	1
GA24638-RC 	25	 1897302	 1900242	1
GA24638-RC 	26	 1900486	 1900564	1
GA24641-RB 	 1	 2048065	 2088011	1
GA24641-RB 	 2	 2088156	 2088222	1
GA24641-RB 	 3	 2088346	 2088413	1
GA24641-RB 	 4	 2088666	 2088740	1
GA24641-RB 	 5	 2089029	 2089089	1
GA24641-RB 	 6	 2089467	 2089554	1
GA24641-RB 	 7	 2090298	 2090355	1
GA24641-RB 	 8	 2091424	 2091481	1
GA24641-RB 	 9	 2093246	 2093309	1
GA24641-RB 	10	 2093606	 2093667	1
GA24641-RB 	11	 2094024	 2094087	1
GA24641-RB 	12	 2094354	 2094415	1
GA24641-RB 	13	 2097146	 2097221	1
GA24641-RB 	14	 2099260	 2099327	1
GA24641-RB 	15	 2099715	 2099775	1
GA24641-RB 	16	 2100590	 2100659	1
GA24641-RB 	17	 2101225	 2101289	1
GA24641-RB 	18	 2102626	 2102684	1
GA24641-RB 	19	 2102812	 2102872	1
GA24643-RA 	 1	 2146850	 2146901	1
GA24643-RA 	 2	 2147275	 2147344	1
GA24643-RA 	 3	 2147419	 2147478	1
GA24643-RA 	 4	 2147685	 2147754	1
GA24643-RA 	 5	 2147868	 2147929	1
GA24643-RA 	 6	 2148147	 2148208	1
GA24643-RA 	 7	 2148391	 2148451	1
GA24643-RA 	 8	 2148924	 2148980	1
GA24646-RB 	 1	 2220156	 2256318	1
GA24646-RB 	 2	 2256788	 2257188	1
GA24646-RB 	 3	 2257828	 2258073	1
GA24646-RB 	 4	 2259392	 2259450	1
GA24646-RB 	 5	 2259687	 2261803	1
GA24646-RB 	 6	 2261985	 2262584	1
GA24646-RB 	 7	 2262639	 2263092	1
GA24646-RB 	 8	 2263177	 2263270	1
GA24646-RB 	 9	 2263420	 2263500	1
GA24647-RA 	 1	 2303009	 2303076	1
GA24648-RA 	 1	 2314357	 2314556	1
GA24648-RA 	 2	 2314667	 2314730	1
GA24648-RA 	 3	 2315081	 2315199	1
GA24648-RA 	 4	 2315745	 2315801	1
GA24649-RA 	 1	 2317310	 2317367	1
GA24649-RA 	 2	 2317478	 2317533	1
GA24649-RA 	 3	 2317884	 2317942	1
GA24649-RA 	 4	 2318488	 2318555	1
GA24650-RA 	 1	 2329296	 2329365	1
GA24650-RA 	 2	 2329423	 2329476	1
GA24650-RA 	 3	 2329676	 2329746	1
GA24650-RA 	 4	 2330199	 2330254	1
GA24651-RA 	 1	 2331507	 2331561	1
GA24651-RA 	 2	 2332023	 2332077	1
GA24651-RA 	 3	 2332531	 2332589	1
GA24651-RA 	 4	 2333045	 2333097	1
GA24651-RA 	 5	 2333242	 2333300	1
GA24653-RA 	 1	 2425331	 2425393	1
GA24653-RA 	 2	 2425525	 2425580	1
GA24653-RA 	 3	 2425830	 2425882	1
GA24653-RA 	 4	 2426228	 2426289	1
