Transcript	Beg	End
GA30770-RB 	19228974	19257535
GA20971-RC 	19250934	19253638
GA25137-RA 	19255213	19259305
GA20335-RA 	19268434	19273664
GA25138-RB 	19275661	19277935
GA22064-RA 	19279213	19281405
GA18899-RA 	19282890	19285307
GA10882-RA 	19286110	19287381
GA10814-RC 	19289859	19291209
GA19840-RB 	19291477	19293951
GA15853-RA 	19294296	19296034
GA19824-RA 	19296634	19306333
GA24071-RA 	19335326	19336318
GA10879-RB 	19337506	19337814
GA19791-RA 	19348463	19350710
GA10733-RB 	19351023	19353577
GA18794-RA 	19353791	19355055
GA15749-RA 	19364579	19365585
GA24068-RA 	19366000	19367031
GA25141-RE 	19367811	19373637
GA19724-RA 	19374846	19377295
GA10744-RB 	19382037	19389507
GA21981-RA 	19390290	19393041
GA25142-RA 	19393958	19395532
GA21980-RA 	19395908	19398405
GA22068-RA 	19398875	19400470
GA10564-RA 	19400840	19401439
GA13885-RB 	19421153	19435078
GA22059-RA 	19436601	19437521
GA13881-RA 	19438834	19442485
GA20935-RA 	19445252	19447801
GA30264-RA 	19447969	19450960
GA20933-RA 	19453912	19457254
GA20929-RA 	19461098	19462771
GA20926-RC 	19475385	19479391
GA15635-RK 	19501239	19542746
GA24066-RA 	19545467	19577664
GA25144-RB 	19585090	19586481
GA15631-RA 	19609304	19609823
GA24065-RA 	19609952	19611391
GA32919-RA 	19612615	19612770
GA15642-RA 	19614811	19615833
GA25145-RA 	19616436	19617644
GA20904-RA 	19618274	19619862
GA17313-RA 	19619984	19623586
GA25146-RA 	19623972	19624449
GA20901-RA 	19626389	19626763
GA20898-RA 	19627066	19628580
GA20896-RE 	19634337	19643723
GA20895-RA 	19734434	19735121
GA24063-RA 	19735397	19737698
GA13505-RC 	19738901	19742301
GA13499-RA 	19745464	19748483
GA13506-RA 	19753069	19755724
GA13500-RA 	19762118	19763792
GA31379-RA 	19780800	19781474
GA24592-RA 	122030	124354
GA14578-RB 	239875	240612
GA18956-RB 	295768	296634
GA24602-RA 	389126	389524
GA21385-RB 	392314	395616
GA24604-RA 	418051	418577
GA20820-RA 	463291	464655
GA24608-RA 	598020	598910
GA14295-RB 	670780	671238
GA21788-RA 	939324	940912
GA24546-RA 	1125122	1125841
GA31033-RA 	1153766	1155353
GA31098-RA 	1566366	1567079
GA24538-RA 	1622115	1622663
GA32562-RA 	1658939	1659550
GA31601-RA 	1786479	1787858
GA31799-RA 	1819927	1820166
GA21528-RA 	1876544	1877692
GA24640-RA 	2082893	2083300
GA15791-RA 	2232756	2233457
GA31464-RA 	2487652	2487925
GA24658-RB 	2690170	2690748
GA14154-RA 	2950105	2950371
GA24495-RB 	2960079	2968060
GA15750-RA 	2995524	2996435
GA31309-RA 	3248291	3248578
GA24670-RA 	3258240	3258791
GA24677-RB 	3437403	3440913
GA13470-RB 	3484379	3485023
GA15812-RA 	3624168	3625193
GA24692-RA 	3841826	3843802
GA12338-RA 	4073083	4073746
GA24700-RA 	4129966	4130954
GA15743-RA 	4203927	4205573
GA24451-RA 	4283471	4287460
GA31307-RA 	4793347	4794597
GA15626-RB 	5069938	5071353
GA24428-RB 	5139564	5142692
GA31047-RA 	5215612	5215941
GA15632-RA 	5394499	5396304
GA31670-RA 	5401520	5402268
GA20499-RA 	5466558	5468083
GA30864-RB 	5608416	5609530
GA31061-RA 	5724080	5725045
GA31314-RA 	5818655	5820047
GA11797-RA 	5832758	5833066
GA15666-RA 	6057396	6059247
GA32369-RA 	6145896	6147472
GA21437-RB 	6185038	6187993
GA15883-RA 	6528537	6530477
GA18665-RA 	6627712	6631054
GA10774-RA 	6702307	6703699
GA19620-RB 	6717917	6721548
GA31662-RA 	6793422	6793776
GA24773-RA 	6807487	6807741
GA21756-RA 	6917997	6920054
GA24831-RA 	7030710	7032851
GA30498-RA 	7056696	7059111
GA32227-RA 	7091519	7092873
GA24326-RE 	7113574	7116225
GA24322-RA 	7246855	7248607
GA11525-RA 	7260797	7261876
GA17871-RB 	7350267	7351428
GA18828-RA 	7404457	7405814
GA21406-RA 	7675547	7676246
GA14831-RA 	8532847	8537630
GA30486-RA 	8569546	8571492
GA15573-RB 	8833249	8834406
GA31995-RA 	8898381	8900219
GA24891-RA 	8911345	8911608
GA14909-RA 	9061988	9062320
GA32472-RA 	9177576	9178004
GA15664-RA 	9432522	9434330
GA31947-RA 	9793498	9794266
GA31073-RA 	9966005	9966684
GA12266-RB 	10055433	10056734
GA31206-RA 	10071542	10071859
GA15612-RA 	10307132	10307539
GA31813-RA 	10447596	10447924
GA24240-RA 	11199985	11200440
GA30464-RA 	11340258	11341347
GA18449-RA 	11392922	11393701
GA20927-RC 	11428423	11430747
GA20932-RA 	11442057	11442971
GA15781-RC 	11550073	11550612
GA15779-RB 	11703190	11704323
GA30444-RA 	12040789	12040974
GA11181-RA 	12361535	12362668
GA14913-RA 	12384904	12389550
GA24158-RA 	12605477	12606232
GA30750-RB 	12713290	12714150
GA12111-RA 	12980386	12982252
GA12104-RA 	13157855	13158877
GA32198-RA 	13247551	13249164
GA17555-RA 	13324263	13325879
GA24128-RA 	13329486	13330251
GA19300-RA 	13903735	13905517
GA24782-RA 	14000832	14001365
GA31114-RA 	14049178	14049603
GA31074-RA 	14088836	14089195
GA24787-RA 	14172045	14172485
GA24793-RB 	14228692	14232352
GA24369-RA 	14356546	14357464
GA24801-RA 	14406350	14406907
GA21276-RA 	14679525	14682494
GA17351-RA 	15006738	15007712
GA15617-RC 	15021726	15022281
GA12211-RA 	15100170	15101368
GA31485-RA 	15329258	15329913
GA12291-RB 	15378937	15381320
GA10804-RB 	15455460	15456099
GA12286-RA 	15475222	15477083
GA18810-RA 	15562426	15563593
GA24335-RB 	15622805	15624639
GA15366-RB 	15916320	15917466
GA30454-RB 	16049304	16051589
GA14253-RA 	16273486	16277445
GA14205-RA 	16311057	16311526
GA15769-RA 	16465219	16466085
GA21688-RA 	16808285	16808899
GA15817-RA 	17123864	17124688
GA17444-RA 	17382403	17384120
GA12360-RA 	17600180	17600541
GA15827-RA 	17662942	17663439
GA22103-RB 	17700242	17702252
GA14173-RB 	18314197	18314620
GA32800-RA 	18425564	18435732
GA12371-RA 	18543236	18545459
GA21023-RA 	18990629	18992120
GA18773-RB 	19077436	19077858
GA18739-RA 	19147873	19149487
GA18652-RA 	19249061	19250239
GA25139-RA 	19304680	19305516
