Transcript	Intron_No	Beg	End
GA24673-RA 	 2	 3368897	 3368961	1
GA24673-RA 	 3	 3370060	 3370124	1
GA24675-RB 	 1	 3412898	 3412962	1
GA24677-RB 	 1	 3437703	 3440595	1
GA24678-RA 	 1	 3443333	 3443387	1
GA24678-RA 	 2	 3443763	 3443828	1
GA24678-RA 	 3	 3444019	 3444074	1
GA24678-RA 	 4	 3444358	 3444436	1
GA24678-RA 	 5	 3444614	 3444679	1
GA24678-RA 	 6	 3444781	 3444841	1
GA24679-RB 	 1	 3462304	 3462364	1
GA24679-RB 	 2	 3462723	 3462783	1
GA24680-RB 	 1	 3467500	 3467560	1
GA24681-RA 	 1	 3474189	 3474286	1
GA24681-RA 	 2	 3474808	 3474870	1
GA24683-RB 	 1	 3497108	 3497174	1
GA24683-RB 	 2	 3497784	 3497847	1
GA24683-RB 	 3	 3498125	 3498180	1
GA24684-RA 	 1	 3505466	 3505527	1
GA24684-RA 	 2	 3505574	 3505627	1
GA24684-RA 	 3	 3505804	 3505865	1
GA24685-RA 	 1	 3506973	 3507034	1
GA24685-RA 	 2	 3507081	 3507134	1
GA24685-RA 	 3	 3507311	 3507372	1
GA24686-RA 	 1	 3571375	 3571706	1
GA24686-RA 	 2	 3573016	 3573085	1
GA24688-RC 	 1	 3623587	 3628307	1
GA24688-RC 	 2	 3628462	 3629003	1
GA24688-RC 	 3	 3629121	 3632899	1
GA24688-RC 	 4	 3633221	 3633284	1
GA24688-RC 	 5	 3633374	 3635461	1
GA24688-RC 	 6	 3635643	 3635820	1
GA24688-RC 	 7	 3635955	 3636197	1
GA24688-RC 	 8	 3636303	 3636927	1
GA24689-RB 	 1	 3642399	 3642456	1
GA24689-RB 	 2	 3642618	 3642670	1
GA24689-RB 	 3	 3643242	 3643532	1
GA24689-RB 	 4	 3643750	 3643813	1
GA24689-RB 	 5	 3643963	 3644026	1
GA24690-RB 	 1	 3660163	 3663408	1
GA24690-RB 	 2	 3663544	 3663606	1
GA24690-RB 	 3	 3663805	 3663864	1
GA24690-RB 	 4	 3666633	 3666689	1
GA24690-RB 	 5	 3666869	 3666932	1
GA24690-RB 	 6	 3667175	 3667243	1
GA24690-RB 	 7	 3667415	 3667473	1
GA24690-RB 	 8	 3667699	 3667840	1
GA24690-RB 	 9	 3667871	 3668001	1
GA24690-RB 	10	 3668342	 3669361	1
GA24690-RB 	11	 3669650	 3669716	1
GA24691-RA 	 1	 3812753	 3812816	1
GA24691-RA 	 2	 3812859	 3812929	1
GA24691-RA 	 3	 3813081	 3813147	1
GA24691-RA 	 4	 3813628	 3813700	1
GA24691-RA 	 5	 3813880	 3813943	1
GA24692-RA 	 1	 3841967	 3842018	1
GA24692-RA 	 2	 3843216	 3843275	1
GA24692-RA 	 3	 3843571	 3843626	1
GA24693-RB 	 1	 3910961	 3911025	1
GA24695-RA 	 1	 4031149	 4031218	1
GA24696-RA 	 1	 4032680	 4032741	1
GA24697-RA 	 1	 4033401	 4033462	1
GA24697-RA 	 2	 4033599	 4033659	1
GA24699-RA 	 1	 4039403	 4039463	1
GA24699-RA 	 2	 4039594	 4039655	1
GA24700-RA 	 1	 4130220	 4130272	1
GA24700-RA 	 2	 4130550	 4130609	1
GA24701-RB 	 1	 4151846	 4151899	1
GA24702-RC 	 1	 4153344	 4153397	1
GA24703-RA 	 1	 4154164	 4154240	1
GA24704-RA 	 1	 4173007	 4173059	1
GA24704-RA 	 2	 4173378	 4173431	1
GA24705-RA 	 1	 4236832	 4246631	1
GA24705-RA 	 2	 4246883	 4247396	1
GA24705-RA 	 3	 4247831	 4248458	1
GA24705-RA 	 4	 4249234	 4249296	1
GA24705-RA 	 5	 4250303	 4250383	1
GA24705-RA 	 6	 4250581	 4271250	1
GA24705-RA 	 7	 4272722	 4272785	1
GA24705-RA 	 8	 4273044	 4273113	1
GA24710-RA 	 1	 4415928	 4415979	1
GA24710-RA 	 2	 4416158	 4416219	1
GA24712-RA 	 1	 4448309	 4448393	1
GA24714-RB 	 1	 4514621	 4516045	1
GA24714-RB 	 2	 4516103	 4517233	1
GA24714-RB 	 3	 4517287	 4517352	1
GA24714-RB 	 4	 4517447	 4517599	1
GA24719-RA 	 1	 4727102	 4727163	1
GA24720-RB 	 1	 4757380	 4757440	1
GA24720-RB 	 2	 4757759	 4757810	1
GA24721-RA 	 1	 4775511	 4777067	1
GA24721-RA 	 2	 4777379	 4777453	1
GA24721-RA 	 3	 4777561	 4777631	1
GA24721-RA 	 4	 4777940	 4778006	1
GA24721-RA 	 5	 4778194	 4778268	1
GA24721-RA 	 6	 4778863	 4778935	1
GA24724-RA 	 1	 4832963	 4833029	1
GA24724-RA 	 2	 4833166	 4833229	1
GA24724-RA 	 3	 4833487	 4833550	1
GA24724-RA 	 4	 4833828	 4833889	1
GA24724-RA 	 5	 4834194	 4834250	1
GA24725-RA 	 1	 4841583	 4844026	1
GA24725-RA 	 2	 4844403	 4844508	1
GA24725-RA 	 3	 4844662	 4846117	1
GA24727-RA 	 1	 4849030	 4849098	1
GA24728-RA 	 1	 4975874	 4975936	1
GA24730-RA 	 1	 5023860	 5023930	1
GA24730-RA 	 2	 5024955	 5025015	1
GA24730-RA 	 3	 5025791	 5025893	1
GA24730-RA 	 4	 5025960	 5026034	1
GA24730-RA 	 5	 5026895	 5026959	1
GA24730-RA 	 6	 5028361	 5028423	1
GA24730-RA 	 7	 5028757	 5028815	1
GA24730-RA 	 8	 5029111	 5029486	1
GA24734-RB 	 1	 5309476	 5309537	1
GA24734-RB 	 2	 5309664	 5309741	1
GA24735-RA 	 1	 5323547	 5323653	1
GA24735-RA 	 2	 5323970	 5324028	1
GA24735-RA 	 3	 5325582	 5325647	1
GA24737-RA 	 1	 5330704	 5330892	1
GA24737-RA 	 2	 5331089	 5331359	1
GA24738-RA 	 1	 5345673	 5349142	1
GA24738-RA 	 2	 5349318	 5349374	1
GA24738-RA 	 3	 5349603	 5349658	1
GA24738-RA 	 4	 5349800	 5350201	1
GA24738-RA 	 5	 5350344	 5350409	1
GA24738-RA 	 6	 5351257	 5351673	1
GA24738-RA 	 7	 5351989	 5352045	1
GA24740-RA 	 1	 5364076	 5364141	1
GA24742-RB 	 1	 5610689	 5611570	1
GA24742-RB 	 2	 5611963	 5612023	1
GA24742-RB 	 3	 5612186	 5612248	1
GA24743-RA 	 1	 5658062	 5658141	1
GA24743-RA 	 2	 5658236	 5658510	1
GA24743-RA 	 3	 5658685	 5658780	1
GA24743-RA 	 4	 5659022	 5659230	1
GA24743-RA 	 5	 5663054	 5664762	1
GA24746-RA 	 1	 5760350	 5760587	1
GA24746-RA 	 2	 5760743	 5760823	1
GA24746-RA 	 3	 5761565	 5761633	1
GA24746-RA 	 4	 5761868	 5761932	1
GA24746-RA 	 5	 5763025	 5763079	1
GA24746-RA 	 6	 5763786	 5763846	1
GA24748-RA 	 1	 5797828	 5797923	1
GA24748-RA 	 2	 5798101	 5798162	1
GA24748-RA 	 3	 5798981	 5799038	1
GA24748-RA 	 4	 5800585	 5800648	1
GA24748-RA 	 5	 5801219	 5801301	1
GA24748-RA 	 6	 5801464	 5801887	1
GA24752-RA 	 1	 6011734	 6011795	1
GA24752-RA 	 2	 6012036	 6012105	1
GA24754-RA 	 1	 6087731	 6087811	1
GA24754-RA 	 2	 6088179	 6088574	1
GA24754-RA 	 3	 6088637	 6088740	1
GA24754-RA 	 4	 6089051	 6089117	1
GA24754-RA 	 5	 6089335	 6089392	1
GA24754-RA 	 6	 6089581	 6089643	1
GA24754-RA 	 7	 6090116	 6090177	1
GA24755-RA 	 1	 6132336	 6132407	1
GA24755-RA 	 2	 6132530	 6132698	1
GA24755-RA 	 3	 6132806	 6132876	1
GA24755-RA 	 4	 6133124	 6133265	1
GA24755-RA 	 5	 6133402	 6133464	1
GA24755-RA 	 6	 6133595	 6136308	1
GA24757-RA 	 1	 6296203	 6296265	1
GA24757-RA 	 2	 6296363	 6296443	1
GA24757-RA 	 3	 6296801	 6296862	1
GA24758-RA 	 1	 6376493	 6376557	1
GA24759-RA 	 1	 6377326	 6377389	1
GA24759-RA 	 2	 6377702	 6377772	1
GA24761-RB 	 1	 6418820	 6441161	1
GA24761-RB 	 2	 6441767	 6443453	1
GA24761-RB 	 3	 6443704	 6443766	1
GA24761-RB 	 4	 6443968	 6444028	1
GA24764-RC 	 1	 6536075	 6540974	1
GA24764-RC 	 2	 6541073	 6542606	1
GA24764-RC 	 3	 6542658	 6542720	1
GA24764-RC 	 4	 6542850	 6542940	1
GA24764-RC 	 5	 6543025	 6544039	1
GA24764-RC 	 6	 6544267	 6544330	1
GA24764-RC 	 7	 6544493	 6544557	1
GA24764-RC 	 8	 6544656	 6544876	1
GA24764-RC 	 9	 6544919	 6545384	1
GA24764-RC 	10	 6545573	 6545635	1
GA24764-RC 	11	 6545714	 6545784	1
GA24764-RC 	12	 6546119	 6546193	1
GA24764-RC 	13	 6547188	 6548439	1
GA24764-RC 	14	 6548603	 6548935	1
GA24764-RC 	15	 6549011	 6549642	1
GA24764-RC 	16	 6549664	 6550080	1
GA24764-RC 	17	 6550676	 6550730	1
GA24764-RC 	18	 6551124	 6551185	1
GA24764-RC 	19	 6551303	 6551364	1
GA24764-RC 	20	 6551422	 6551594	1
GA24764-RC 	21	 6552035	 6552274	1
GA24769-RA 	 1	 6694643	 6695999	1
GA24769-RA 	 2	 6696699	 6696763	1
GA24769-RA 	 3	 6697007	 6697068	1
GA24769-RA 	 4	 6697537	 6697610	1
GA24771-RA 	 1	 6702069	 6704171	1
GA24771-RA 	 2	 6704400	 6704461	1
GA24772-RA 	 1	 6705698	 6705805	1
GA24775-RA 	 1	 6858586	 6858660	1
GA24775-RA 	 2	 6859582	 6859645	1
GA24775-RA 	 3	 6859846	 6859903	1
GA24775-RA 	 4	 6860277	 6860333	1
GA24777-RB 	 1	 6869040	 6870113	1
GA24777-RB 	 2	 6870226	 6870357	1
GA24777-RB 	 3	 6870601	 6872543	1
GA24777-RB 	 4	 6872617	 6872678	1
GA24777-RB 	 5	 6873087	 6873144	1
GA24777-RB 	 6	 6873290	 6873588	1
GA24777-RB 	 7	 6874060	 6874131	1
GA24777-RB 	 8	 6874308	 6875972	1
GA24777-RB 	 9	 6876181	 6876247	1
GA24777-RB 	10	 6876367	 6876654	1
GA24777-RB 	11	 6876730	 6876796	1
GA24778-RC 	 1	 6882357	 6882414	1
GA24781-RD 	 1	 7121080	 7121556	1
GA24781-RD 	 2	 7121699	 7125875	1
GA24781-RD 	 3	 7126025	 7126087	1
GA24781-RD 	 4	 7126258	 7126317	1
GA24781-RD 	 5	 7126513	 7126680	1
GA24781-RD 	 6	 7126708	 7129194	1
GA24781-RD 	 7	 7129249	 7129316	1
GA24781-RD 	 8	 7129515	 7129567	1
GA24782-RA 	 1	 7152482	 7152538	1
GA24783-RB 	 1	 7153260	 7153487	1
GA24785-RB 	 1	 7197712	 7203860	1
GA24785-RB 	 2	 7204055	 7204198	1
GA24791-RA 	 1	 7338899	 7338958	1
GA24791-RA 	 2	 7339873	 7339943	1
GA24792-RA 	 1	 7356027	 7356094	1
GA24793-RB 	 1	 7380511	 7381984	1
GA24793-RB 	 2	 7382113	 7383617	1
GA24793-RB 	 3	 7383672	 7383732	1
GA24794-RA 	 1	 7432487	 7433362	1
GA24794-RA 	 2	 7434031	 7434094	1
GA24794-RA 	 3	 7434453	 7434512	1
GA24794-RA 	 4	 7435078	 7435127	1
GA24794-RA 	 5	 7435313	 7435369	1
GA24794-RA 	 6	 7435514	 7435577	1
GA24794-RA 	 7	 7435678	 7435740	1
GA24794-RA 	 8	 7436136	 7436211	1
GA24796-RB 	 1	 7451139	 7451198	1
GA24796-RB 	 2	 7451891	 7451957	1
GA24796-RB 	 3	 7452043	 7452118	1
GA24796-RB 	 4	 7452240	 7452292	1
GA24796-RB 	 5	 7452448	 7452515	1
GA24796-RB 	 6	 7452900	 7452953	1
GA24796-RB 	 7	 7453250	 7453307	1
GA24796-RB 	 8	 7453378	 7453439	1
GA24796-RB 	 9	 7453587	 7453648	1
GA24796-RB 	10	 7454150	 7454220	1
GA24797-RA 	 1	 7466578	 7466631	1
GA24797-RA 	 2	 7467143	 7467198	1
GA24797-RA 	 3	 7467374	 7467435	1
GA24797-RA 	 4	 7467521	 7467582	1
GA24797-RA 	 5	 7467704	 7467763	1
GA24797-RA 	 6	 7467919	 7467975	1
GA24797-RA 	 7	 7468360	 7468413	1
GA24797-RA 	 8	 7468595	 7468651	1
GA24797-RA 	 9	 7468837	 7468898	1
GA24797-RA 	10	 7469043	 7469104	1
GA24797-RA 	11	 7469606	 7469663	1
GA24798-RA 	 1	 7475237	 7475304	1
GA24798-RA 	 2	 7475480	 7475544	1
GA24798-RA 	 3	 7475630	 7475766	1
GA24798-RA 	 4	 7475888	 7475952	1
GA24798-RA 	 5	 7476108	 7476174	1
GA24798-RA 	 6	 7476559	 7476616	1
GA24798-RA 	 7	 7476798	 7476862	1
GA24798-RA 	 8	 7477048	 7477103	1
GA24798-RA 	 9	 7477248	 7477315	1
GA24798-RA 	10	 7477823	 7477899	1
GA24800-RB 	 1	 7516997	 7517062	1
GA24800-RB 	 2	 7517384	 7517452	1
GA24803-RA 	 1	 7643484	 7644463	1
GA24803-RA 	 2	 7644602	 7644680	1
GA24803-RA 	 3	 7644799	 7645134	1
GA24806-RA 	 1	 7755101	 7755427	1
GA24806-RA 	 2	 7756932	 7756992	1
GA24806-RA 	 3	 7757633	 7757693	1
GA24806-RA 	 4	 7757963	 7758034	1
GA24806-RA 	 5	 7759233	 7759287	1
GA24806-RA 	 6	 7759755	 7759819	1
GA24806-RA 	 7	 7760046	 7760120	1
GA24807-RA 	 1	 7764761	 7764835	1
GA24807-RA 	 2	 7764973	 7765080	1
GA24807-RA 	 3	 7765168	 7765225	1
GA24807-RA 	 4	 7765340	 7765395	1
GA24812-RB 	 1	 7988752	 7988881	1
GA24812-RB 	 2	 7988982	 7989038	1
GA24813-RA 	 1	 8027721	 8027781	1
GA24813-RA 	 2	 8027851	 8027912	1
GA24816-RB 	 1	 8244636	 8244683	1
GA24819-RA 	 1	 8402946	 8403017	1
GA24820-RB 	 1	 8483307	 8483456	1
GA24821-RB 	 1	 8484474	 8484760	1
GA24821-RB 	 2	 8485118	 8485154	1
GA24821-RB 	 3	 8485476	 8486065	1
GA24822-RB 	 1	 8597285	 8599128	1
GA24822-RB 	 2	 8599412	 8599470	1
GA24822-RB 	 3	 8600214	 8600284	1
GA24822-RB 	 4	 8600701	 8600764	1
GA24822-RB 	 5	 8600998	 8601056	1
GA24823-RC 	 1	 8608830	 8609192	1
GA24823-RC 	 2	 8609347	 8609404	1
GA24823-RC 	 3	 8609558	 8609620	1
GA24824-RA 	 1	 8626001	 8626059	2
GA24824-RA 	 2	 8626373	 8626440	2
GA24824-RA 	 3	 8626604	 8626662	2
GA24824-RA 	 4	 8626817	 8629000	2
GA24824-RA 	 5	 8629882	 8629939	2
GA24824-RA 	 6	 8630106	 8630158	2
GA24824-RA 	 7	 8630310	 8630367	2
GA24824-RA 	 8	 8630626	 8630684	2
GA24825-RA 	 1	 8641696	 8641752	1
GA24826-RB 	 1	 8678866	 8678934	1
GA24826-RB 	 2	 8679148	 8679210	1
GA24826-RB 	 3	 8679326	 8679386	1
GA24827-RA 	 1	 8981030	 8981109	1
GA24827-RA 	 2	 8981343	 8981406	1
GA24827-RA 	 3	 8981988	 8982051	1
GA24827-RA 	 4	 8982247	 8982304	1
GA24827-RA 	 5	 8982411	 8982470	1
GA24827-RA 	 6	 8983030	 8983083	1
GA24829-RA 	 1	 9145152	 9145240	1
GA24829-RA 	 2	 9145559	 9145612	1
GA24830-RC 	 1	 9153212	 9153267	1
GA24830-RC 	 2	 9153703	 9153758	1
GA24830-RC 	 3	 9153935	 9154106	1
GA24830-RC 	 4	 9154260	 9154529	1
GA24830-RC 	 5	 9154712	 9154778	1
GA24830-RC 	 6	 9154943	 9155004	1
GA24830-RC 	 7	 9155157	 9155232	1
GA24831-RA 	 1	 9193877	 9193951	1
GA24831-RA 	 2	 9194153	 9194202	1
GA24831-RA 	 3	 9194285	 9194346	1
GA24831-RA 	 4	 9194448	 9194512	1
GA24831-RA 	 5	 9194784	 9194841	1
GA24831-RA 	 6	 9195063	 9195121	1
GA24831-RA 	 7	 9195437	 9195502	1
GA24832-RA 	 1	 9196852	 9196943	1
GA24832-RA 	 2	 9197145	 9197194	1
GA24832-RA 	 3	 9197277	 9197338	1
GA24832-RA 	 4	 9197440	 9197504	1
GA24832-RA 	 5	 9197776	 9197833	1
GA24832-RA 	 6	 9198055	 9198119	1
GA24832-RA 	 7	 9198435	 9198500	1
GA24833-RA 	 1	 9199479	 9199560	1
GA24833-RA 	 2	 9199765	 9199818	1
GA24833-RA 	 3	 9199901	 9199962	1
GA24833-RA 	 4	 9200064	 9200120	1
GA24833-RA 	 5	 9200392	 9200458	1
GA24833-RA 	 6	 9200680	 9200741	1
GA24833-RA 	 7	 9201057	 9201123	1
GA24835-RA 	 1	 9358595	 9359765	1
GA24835-RA 	 2	 9359918	 9359978	1
GA24835-RA 	 3	 9360210	 9360284	1
GA24835-RA 	 4	 9360465	 9360535	1
GA24835-RA 	 5	 9360713	 9360774	1
GA24837-RA 	 1	 9515801	 9515860	1
GA24838-RB 	 1	 9505336	 9516771	1
GA24838-RB 	 2	 9517331	 9517396	1
GA24841-RA 	 1	 9582083	 9584029	1
GA24841-RA 	 2	 9584156	 9585200	1
GA24841-RA 	 3	 9585518	 9585575	1
GA24841-RA 	 4	 9585678	 9585734	1
GA24841-RA 	 5	 9585812	 9585895	1
GA24841-RA 	 6	 9586010	 9586066	1
GA24843-RB 	 1	 9609203	 9609273	1
GA24843-RB 	 2	 9609388	 9609530	1
GA24843-RB 	 3	 9609658	 9610433	1
GA24843-RB 	 4	 9610558	 9610684	1
GA24843-RB 	 5	 9610849	 9612031	1
GA24845-RA 	 1	 9703148	 9703196	1
GA24845-RA 	 2	 9703412	 9703467	1
GA24845-RA 	 3	 9703661	 9703716	1
GA24845-RA 	 4	 9704313	 9704369	1
GA24845-RA 	 5	 9704448	 9704508	1
GA24845-RA 	 6	 9704924	 9704986	1
GA24845-RA 	 7	 9705170	 9705231	1
GA24845-RA 	 8	 9705417	 9705469	1
GA24845-RA 	 9	 9706259	 9706319	1
GA24845-RA 	10	 9706752	 9706811	1
GA24845-RA 	11	 9706987	 9707047	1
GA24845-RA 	12	 9707236	 9707296	1
GA24846-RB 	 1	 9708563	 9708619	1
GA24847-RA 	 1	 9718545	 9718604	1
GA24847-RA 	 2	 9719371	 9719427	1
GA24847-RA 	 3	 9719520	 9719571	1
GA24847-RA 	 4	 9719849	 9724240	1
GA24851-RA 	 1	 9743414	 9743704	1
GA24851-RA 	 2	 9743883	 9743934	1
GA24852-RA 	 1	 9748239	 9748316	1
GA24852-RA 	 2	 9748695	 9748753	1
GA24853-RA 	 1	 9832290	 9832345	1
GA24853-RA 	 2	 9832466	 9832528	1
GA24853-RA 	 3	 9832982	 9833038	1
GA24853-RA 	 4	 9833223	 9833277	1
GA24854-RA 	 1	 9836223	 9836275	1
GA24858-RE 	 1	10154264	10155225	1
GA24858-RE 	 2	10155418	10155471	1
GA24858-RE 	 3	10155743	10155807	1
GA24859-RD 	 1	10183493	10183601	1
GA24859-RD 	 2	10184057	10184111	1
GA24859-RD 	 3	10184348	10184412	1
GA24859-RD 	 4	10184523	10184577	1
GA24859-RD 	 5	10185029	10185081	1
GA24859-RD 	 6	10185171	10185234	1
GA24859-RD 	 7	10185348	10185441	1
GA24859-RD 	 8	10185710	10185772	1
GA24859-RD 	 9	10186117	10186179	1
GA24859-RD 	10	10186524	10186582	1
GA24859-RD 	11	10186915	10186982	1
GA24859-RD 	12	10187749	10187805	1
GA24860-RC 	 1	10190265	10190566	1
GA24860-RC 	 2	10190805	10190866	1
GA24860-RC 	 3	10191001	10191066	1
GA24862-RC 	 1	10251801	10264214	1
GA24863-RB 	 1	10271750	10271817	1
GA24863-RB 	 2	10271946	10272447	1
GA24863-RB 	 3	10272719	10272780	1
GA24863-RB 	 4	10272933	10272988	1
GA24863-RB 	 5	10273138	10273202	1
GA24864-RA 	 1	10282249	10282311	1
GA24866-RA 	 1	10514336	10514396	1
GA24867-RH 	 1	10564020	10564085	1
GA24867-RH 	 2	10564425	10564496	1
GA24867-RH 	 3	10564629	10564697	1
GA24867-RH 	 4	10564892	10564965	1
GA24867-RH 	 5	10565223	10565341	1
GA24867-RH 	 6	10565687	10566416	1
GA24867-RH 	 7	10566822	10568456	1
GA24867-RH 	 8	10570753	10573219	1
GA24872-RC 	 1	10687772	10687852	1
GA24872-RC 	 2	10688279	10688333	1
GA24875-RA 	 1	10739719	10739779	1
GA24875-RA 	 2	10740001	10740062	1
GA24875-RA 	 3	10740867	10740936	1
GA24875-RA 	 4	10741092	10741180	1
GA24875-RA 	 5	10742174	10742243	1
GA24875-RA 	 6	10742558	10742630	1
GA24876-RA 	 1	10748679	10748735	1
GA24878-RB 	 1	10839368	10839428	1
GA24881-RA 	 1	11008675	11008736	1
GA24881-RA 	 2	11008864	11008931	1
GA24881-RA 	 3	11009432	11009495	1
GA24881-RA 	 4	11009722	11009781	1
GA24881-RA 	 5	11010405	11010468	1
GA24881-RA 	 6	11010696	11010763	1
GA24881-RA 	 7	11010862	11010923	1
GA24881-RA 	 8	11011063	11011129	1
GA24882-RB 	 1	11012865	11013014	1
GA24891-RA 	 1	11074263	11074334	1
GA24893-RA 	 1	11131245	11131315	1
GA24893-RA 	 2	11131759	11131812	1
GA24893-RA 	 3	11132044	11132113	1
GA24894-RA 	 1	11133051	11133144	1
GA24894-RA 	 2	11133349	11133412	1
GA24896-RA 	 1	11134464	11134518	1
GA24897-RB 	 1	11274394	11277889	1
GA24897-RB 	 2	11278004	11281224	1
GA24897-RB 	 3	11281383	11281455	1
GA24897-RB 	 4	11283065	11283144	1
GA24897-RB 	 5	11283595	11284454	1
GA24897-RB 	 6	11284633	11284706	1
GA24897-RB 	 7	11284860	11284926	1
GA24897-RB 	 8	11285199	11285265	1
GA24898-RC 	 1	11293654	11302307	1
GA24898-RC 	 2	11303354	11303587	1
GA24898-RC 	 3	11306634	11307066	1
GA24898-RC 	 4	11307254	11307331	1
GA24898-RC 	 5	11307517	11307590	1
GA24898-RC 	 6	11307707	11307775	1
GA24898-RC 	 7	11307896	11307972	1
GA24900-RA 	 1	11400146	11400208	1
GA24900-RA 	 2	11400524	11400583	1
GA24901-RA 	 1	11445928	11445996	1
GA24901-RA 	 2	11446102	11446170	1
GA24903-RA 	 1	11465308	11465371	1
GA24903-RA 	 2	11465525	11465589	1
GA24904-RA 	 1	11539485	11539553	1
GA24905-RB 	 1	11540558	11540627	1
GA24906-RA 	 1	11546727	11546801	1
GA24906-RA 	 2	11547363	11547415	1
GA24909-RA 	 1	11722275	11722464	1
GA24909-RA 	 2	11722602	11722659	1
GA24909-RA 	 3	11723734	11723789	1
GA24910-RB 	 1	11725336	11726203	1
GA24910-RB 	 2	11726341	11726396	1
GA24910-RB 	 3	11727471	11727535	1
GA24912-RA 	 1	11849081	11849151	1
GA24914-RC 	 1	11873347	11873712	1
GA24914-RC 	 2	11873887	11874088	1
GA24914-RC 	 3	11874252	11874561	1
GA24914-RC 	 4	11874716	11874829	1
GA24914-RC 	 5	11875130	11875377	1
GA24914-RC 	 6	11875511	11875598	1
GA24914-RC 	 7	11875769	11875850	1
GA24914-RC 	 8	11875922	11875986	1
GA24915-RA 	 1	11904921	11904978	1
GA24915-RA 	 2	11905729	11905777	1
GA24915-RA 	 3	11905991	11906063	1
GA24915-RA 	 4	11906167	11906239	1
GA24919-RC 	 1	12025617	12025665	1
GA24919-RC 	 2	12025818	12025881	1
GA24919-RC 	 3	12026033	12026094	1
GA24919-RC 	 4	12026286	12026341	1
GA24919-RC 	 5	12026926	12026978	1
GA24919-RC 	 6	12027030	12027086	1
GA24919-RC 	 7	12027253	12027330	1
GA24924-RB 	 1	12126707	12126777	1
GA24924-RB 	 2	12127460	12127520	1
GA24924-RB 	 3	12127907	12127973	1
GA24924-RB 	 4	12128039	12130480	1
GA24924-RB 	 5	12130587	12130656	1
GA24926-RC 	 1	12136197	12136397	1
GA24926-RC 	 2	12136576	12136642	1
GA24926-RC 	 3	12136819	12137556	1
GA24926-RC 	 4	12137967	12138029	1
GA24926-RC 	 5	12139922	12139989	1
GA24926-RC 	 6	12140096	12140169	1
GA24926-RC 	 7	12140447	12140504	1
GA24926-RC 	 8	12140713	12141005	1
GA24927-RA 	 1	12186137	12186193	1
GA24927-RA 	 2	12186701	12186766	1
GA24927-RA 	 3	12187523	12187585	1
GA24928-RA 	 1	12191207	12191270	1
GA24928-RA 	 2	12191822	12191883	1
GA24930-RA 	 1	12193297	12193356	1
GA24930-RA 	 2	12193977	12194153	1
GA24930-RA 	 3	12194441	12194511	1
GA24932-RB 	 1	12210009	12210058	1
GA24932-RB 	 2	12210204	12210263	1
GA24933-RA 	 1	12333904	12333963	1
GA24933-RA 	 2	12334109	12334174	1
GA24933-RA 	 3	12334301	12334361	1
GA24933-RA 	 4	12334512	12334576	1
GA24934-RA 	 1	12342630	12342687	1
GA24934-RA 	 2	12343712	12343776	1
GA24934-RA 	 3	12344105	12344160	1
GA24935-RA 	 1	12366107	12366180	1
GA24935-RA 	 2	12366756	12366814	1
GA24936-RE 	 1	12384167	12385460	1
GA24936-RE 	 2	12385553	12385608	1
GA24936-RE 	 3	12385648	12387473	1
GA24936-RE 	 4	12387569	12387866	1
GA24936-RE 	 5	12387926	12389381	1
GA24936-RE 	 6	12389563	12389639	1
GA24936-RE 	 7	12389862	12389923	1
GA24936-RE 	 8	12390088	12390150	1
GA24936-RE 	 9	12390382	12390445	1
GA24936-RE 	10	12390644	12390799	1
GA24936-RE 	11	12390916	12392158	1
GA24936-RE 	12	12392295	12392353	1
GA24936-RE 	13	12392514	12392713	1
GA24937-RA 	 1	12466719	12466781	1
GA24937-RA 	 2	12466950	12467017	1
GA24941-RA 	 1	12663610	12664871	1
GA24943-RC 	 1	12692400	12692528	1
GA24943-RC 	 2	12692541	12692597	1
GA24943-RC 	 3	12693094	12693152	1
GA24943-RC 	 4	12693486	12693556	1
GA24943-RC 	 5	12693861	12693933	1
GA24953-RA 	 1	13269168	13269230	1
GA24954-RA 	 1	13272033	13272095	1
GA24955-RA 	 1	13274542	13274619	1
GA24959-RA 	 1	13479526	13479610	1
GA24960-RA 	 1	13485571	13485638	1
GA24960-RA 	 2	13486671	13486730	1
GA24963-RB 	 1	13507495	13507586	1
GA24963-RB 	 2	13507647	13507703	1
GA24963-RB 	 3	13507849	13507913	1
GA24963-RB 	 4	13508278	13508338	1
GA24963-RB 	 5	13508458	13508516	1
GA24967-RE 	 1	13545013	13545072	1
GA24967-RE 	 2	13545439	13545502	1
GA24967-RE 	 3	13546073	13546129	1
GA24967-RE 	 4	13546208	13546252	1
GA24967-RE 	 5	13546304	13546363	1
GA24967-RE 	 6	13546667	13546732	1
GA24967-RE 	 7	13546781	13546842	1
GA24967-RE 	 8	13547581	13547646	1
GA24967-RE 	 9	13548257	13548324	1
GA24967-RE 	10	13548851	13548906	1
GA24967-RE 	11	13548985	13549056	1
GA24970-RB 	 1	13575595	13575646	1
GA24970-RB 	 2	13576344	13576404	1
GA24970-RB 	 3	13577061	13577119	1
GA24972-RA 	 1	13657907	13657965	1
GA24975-RG 	 1	13746440	13746504	2
GA24975-RG 	 2	13746726	13746780	2
GA24975-RG 	 3	13747107	13747169	2
GA24975-RG 	 4	13747245	13747288	2
GA24975-RG 	 5	13747832	13747916	2
GA24975-RG 	 6	13748057	13748138	2
GA24975-RG 	 7	13748374	13748442	2
GA24978-RA 	 1	14053485	14053552	1
