Transcript	Beg	End
GA25107-RA 	18018246	18019173
GA15842-RA 	18020724	18022043
GA14757-RA 	18024212	18025859
GA20988-RA 	18026795	18030317
GA25108-RA 	18050908	18051894
GA11404-RA 	18079485	18087582
GA13588-RA 	18196439	18197049
GA30272-RB 	18209378	18215386
GA24097-RA 	18218257	18218969
GA16335-RA 	18222672	18227516
GA16296-RA 	18229192	18231389
GA17110-RA 	18231833	18237332
GA16437-RB 	18239843	18242001
GA17309-RA 	18245144	18247783
GA18309-RA 	18248918	18250752
GA12378-RA 	18251152	18251611
GA12386-RB 	18254291	18256045
GA15693-RC 	18256364	18260282
GA18301-RA 	18261397	18262695
GA24096-RC 	18265630	18270594
GA24095-RC 	18270671	18271827
GA18280-RA 	18273392	18277804
GA12376-RA 	18280492	18280992
GA25111-RA 	18285453	18286340
GA25112-RA 	18287283	18288086
GA12375-RA 	18290898	18293206
GA12384-RB 	18293905	18294537
GA12373-RC 	18300453	18355721
GA14173-RB 	18314197	18314620
GA17479-RA 	18314750	18315478
GA17477-RA 	18315959	18317170
GA18261-RA 	18337898	18339707
GA24094-RA 	18340050	18340563
GA17474-RA 	18344700	18345935
GA13996-RA 	18361069	18361872
GA25114-RA 	18362571	18363673
GA30266-RD 	18367054	18376668
GA30267-RB 	18377276	18380699
GA25115-RA 	18384335	18388774
GA17437-RA 	18389872	18391032
GA18234-RG 	18393117	18400295
GA18130-RB 	18409345	18413664
GA12372-RA 	18415842	18416308
GA17433-RA 	18418365	18444463
GA32800-RA 	18425564	18435732
GA18129-RA 	18458980	18460347
GA17427-RA 	18481244	18487662
GA24089-RE 	18495938	18500101
GA24088-RA 	18503550	18518885
GA17413-RA 	18529158	18531880
GA12370-RA 	18536951	18538749
GA15831-RA 	18539989	18549436
GA12371-RA 	18543236	18545459
GA25119-RA 	18562564	18577236
GA10982-RA 	18585698	18590215
GA17402-RA 	18590626	18594452
GA17406-RA 	18595139	18596095
GA17407-RA 	18597153	18604422
GA24087-RA 	18608261	18610762
GA25121-RA 	18613559	18616064
GA21063-RA 	18619865	18620954
GA21066-RC 	18621732	18627987
GA25122-RA 	18628421	18630416
GA21068-RA 	18631271	18633262
GA25124-RC 	18633692	18636588
GA15645-RA 	18637513	18638268
GA21072-RA 	18640617	18651717
GA11784-RA 	18656017	18656529
GA15582-RA 	18659095	18662086
GA20553-RA 	18663148	18664674
GA24086-RA 	18666834	18668147
GA21529-RA 	18669601	18671010
GA24085-RB 	18672408	18712940
GA12141-RA 	18731487	18731765
GA11604-RA 	18736937	18738659
GA12142-RA 	18739482	18739986
GA12140-RB 	18742643	18745111
GA12143-RA 	18745995	18748846
GA15876-RA 	18759603	18761304
GA25126-RB 	18778460	18866305
GA20544-RA 	18902499	18903965
GA11927-RA 	18936878	18937443
GA11926-RB 	18941952	18943715
GA20986-RB 	18951315	18956617
GA20984-RA 	18957634	18958345
GA20979-RA 	18959134	18959980
GA20978-RA 	18960366	18961399
GA13898-RC 	18962432	18971826
GA31574-RA 	18971963	18974287
GA30944-RA 	18975123	18975851
GA30265-RK 	18978308	18999327
GA21023-RA 	18990629	18992120
GA20970-RA 	18999724	19003285
GA20967-RA 	19004871	19005653
GA20626-RA 	19007078	19011317
GA13100-RA 	19012872	19014576
GA24084-RA 	19014638	19015705
GA32675-RA 	19017359	19018086
GA20627-RA 	19018717	19020080
GA24082-RB 	19020160	19022351
GA13102-RA 	19029687	19034697
GA20637-RA 	19038255	19039907
GA24081-RC 	19052469	19054843
GA24080-RA 	19056479	19057125
GA18861-RA 	19059356	19060658
GA21401-RB 	19060935	19061890
GA31924-RA 	19067138	19067368
GA21168-RF 	19069409	19078799
GA18773-RB 	19077436	19077858
GA25132-RA 	19081573	19082036
GA25133-RB 	19082771	19083307
GA31769-RA 	19083990	19084449
GA21214-RA 	19084672	19085106
GA13850-RA 	19085643	19086106
GA21217-RA 	19086427	19086986
GA13851-RA 	19088766	19089493
GA24077-RC 	19104237	19105143
GA25135-RA 	19105604	19106533
GA25136-RA 	19135041	19167763
GA18739-RA 	19147873	19149487
GA24076-RA 	19171779	19172591
GA24075-RA 	19173061	19174263
GA24074-RA 	19175156	19175518
GA20823-RB 	19185973	19189099
GA20871-RA 	19189712	19191597
GA20907-RA 	19192103	19193814
GA14947-RA 	19195862	19202483
GA20930-RB 	19212763	19218778
GA18633-RA 	19224870	19228509
GA30770-RB 	19228974	19257535
GA18652-RA 	19249061	19250239
GA20971-RC 	19250934	19253638
GA25137-RA 	19255213	19259305
GA20335-RA 	19268434	19273664
GA25138-RB 	19275661	19277935
GA22064-RA 	19279213	19281405
GA18899-RA 	19282890	19285307
GA10882-RA 	19286110	19287381
GA10814-RC 	19289859	19291209
GA19840-RB 	19291477	19293951
GA15853-RA 	19294296	19296034
GA19824-RA 	19296634	19306333
GA25139-RA 	19304680	19305516
GA24071-RA 	19335326	19336318
GA10879-RB 	19337506	19337814
GA19791-RA 	19348463	19350710
GA10733-RB 	19351023	19353577
GA18794-RA 	19353791	19355055
GA15749-RA 	19364579	19365585
GA24068-RA 	19366000	19367031
GA25141-RE 	19367811	19373637
GA19724-RA 	19374846	19377295
GA10744-RB 	19382037	19389507
GA21981-RA 	19390290	19393041
GA25142-RA 	19393958	19395532
GA21980-RA 	19395908	19398405
GA22068-RA 	19398875	19400470
GA10564-RA 	19400840	19401439
GA13885-RB 	19421153	19435078
GA22059-RA 	19436601	19437521
GA13881-RA 	19438834	19442485
GA20935-RA 	19445252	19447801
GA30264-RA 	19447969	19450960
GA20933-RA 	19453912	19457254
GA20929-RA 	19461098	19462771
GA20926-RC 	19475385	19479391
GA15635-RK 	19501239	19542746
GA24066-RA 	19545467	19577664
GA25144-RB 	19585090	19586481
GA15631-RA 	19609304	19609823
GA24065-RA 	19609952	19611391
GA32919-RA 	19612615	19612770
GA15642-RA 	19614811	19615833
GA25145-RA 	19616436	19617644
GA20904-RA 	19618274	19619862
GA17313-RA 	19619984	19623586
GA25146-RA 	19623972	19624449
GA20901-RA 	19626389	19626763
GA20898-RA 	19627066	19628580
GA20896-RE 	19634337	19643723
GA20895-RA 	19734434	19735121
GA24063-RA 	19735397	19737698
GA13505-RC 	19738901	19742301
GA13499-RA 	19745464	19748483
GA13506-RA 	19753069	19755724
GA13500-RA 	19762118	19763792
GA31379-RA 	19780800	19781474
